pitch,start,duration,beat_type,string,position,finger
67,3.000000,0.500000,4,2,1,3
62,3.500000,0.500000,4,2,1,0
58,0.000000,0.500000,4,1,1,2
62,0.500000,0.500000,4,2,1,0
67,1.000000,0.500000,4,2,1,3
62,1.500000,0.500000,4,2,1,0
58,2.000000,0.500000,4,1,1,2
62,2.500000,0.500000,4,2,1,0
67,3.000000,0.500000,4,2,1,3
62,3.500000,0.500000,4,2,1,0
58,0.000000,0.500000,4,1,1,2
64,0.500000,0.500000,4,2,1,1
67,1.000000,0.500000,4,2,1,3
64,1.500000,0.500000,4,2,1,1
58,2.000000,0.500000,4,1,1,2
67,2.500000,0.500000,4,2,1,3
64,3.000000,0.500000,4,2,1,1
58,3.500000,0.500000,4,1,1,2
55,0.000000,0.500000,4,1,1,0
58,0.500000,0.500000,4,1,1,2
64,1.000000,0.500000,4,2,1,1
58,1.500000,0.500000,4,1,1,2
55,2.000000,0.500000,4,1,1,0
60,2.500000,0.500000,4,1,1,3
64,3.000000,0.500000,4,2,1,1
60,3.500000,0.500000,4,1,1,3
57,0.000000,0.500000,4,1,1,1
60,0.500000,0.500000,4,1,1,3
65,1.000000,0.500000,4,2,1,2
60,1.500000,0.500000,4,1,1,3
57,2.000000,0.500000,4,1,1,1
62,2.500000,0.500000,4,2,1,0
65,3.000000,0.500000,4,2,1,2
62,3.500000,0.500000,4,2,1,0
57,0.000000,0.500000,4,1,1,1
62,0.500000,0.500000,4,2,1,0
65,1.000000,0.500000,4,2,1,2
62,1.500000,0.500000,4,2,1,0
65,2.000000,0.500000,4,2,1,2
59,2.500000,0.500000,4,1,1,3
62,3.000000,0.500000,4,2,1,0
65,3.500000,0.500000,4,2,1,2
64,0.000000,0.500000,4,2,1,1
67,0.500000,0.500000,4,2,1,3
64,1.000000,0.500000,4,2,1,1
60,1.500000,0.500000,4,1,1,3
58,2.000000,0.500000,4,1,1,2
67,2.500000,0.500000,4,2,1,3
64,3.000000,0.500000,4,2,1,1
58,3.500000,0.500000,4,1,1,2
57,0.000000,0.500000,4,1,1,1
65,0.500000,0.500000,4,2,1,2
56,1.000000,0.500000,4,1,1,1
65,1.500000,0.500000,4,2,1,2
55,2.000000,0.500000,4,1,1,0
59,2.500000,0.500000,4,1,1,3
62,3.000000,0.500000,4,2,1,0
65,3.500000,0.500000,4,2,1,2
64,0.000000,0.500000,4,2,1,1
67,0.500000,0.500000,4,2,1,3
64,1.000000,0.500000,4,2,1,1
60,1.500000,0.500000,4,1,1,3
58,2.000000,0.500000,4,1,1,2
67,2.500000,0.500000,4,2,1,3
64,3.000000,0.500000,4,2,1,1
58,3.500000,0.500000,4,1,1,2
57,0.000000,0.500000,4,1,1,1
65,0.500000,0.500000,4,2,1,2
56,1.000000,0.500000,4,1,1,1
65,1.500000,0.500000,4,2,1,2
55,2.000000,0.500000,4,1,1,0
59,2.500000,0.500000,4,1,1,3
62,3.000000,0.500000,4,2,1,0
65,3.500000,0.500000,4,2,1,2
64,0.000000,1.000000,3,2,1,1
65,1.500000,0.500000,4,2,1,2
64,2.000000,1.000000,3,2,1,1
65,3.500000,0.500000,4,2,1,2
64,0.000000,1.000000,3,2,1,1
72,1.000000,1.000000,3,3,1,2
74,0.000000,2.000000,2,3,1,3
74,2.000000,0.500000,4,3,1,3
73,2.500000,0.500000,4,3,1,2
74,3.000000,0.500000,4,3,1,3
69,3.500000,0.500000,4,3,1,0
71,0.000000,1.000000,3,3,1,1
79,0.000000,2.000000,2,3,3,4
79,2.000000,0.500000,4,3,3,4
78,2.500000,0.500000,4,3,3,3
79,3.000000,0.500000,4,3,3,4
74,3.500000,0.500000,4,3,3,1
75,0.000000,1.000000,3,3,3,2
60,0.500000,0.500000,4,1,1,3
63,1.000000,0.500000,4,2,1,1
66,1.500000,0.500000,4,2,1,3
72,2.000000,0.500000,4,3,1,2
74,2.500000,0.500000,4,3,1,3
75,3.000000,0.500000,4,3,1,4
72,3.500000,0.500000,4,3,1,2
71,0.000000,1.000000,3,3,1,1
79,0.000000,4.000000,1,4,1,2
67,0.000000,1.500000,3,2,1,3
66,1.500000,0.500000,4,2,1,2
67,2.000000,1.500000,3,2,1,3
66,3.500000,0.500000,4,2,1,2
67,0.000000,0.500000,4,2,1,3
66,0.500000,0.500000,4,2,1,2
67,1.000000,0.500000,4,2,1,3
66,1.500000,0.500000,4,2,1,2
65,2.000000,0.500000,4,2,1,2
64,2.500000,0.500000,4,2,1,1
63,3.000000,0.500000,4,2,1,1
62,3.500000,0.500000,4,2,1,0
60,0.000000,1.000000,3,1,1,3
76,1.750000,0.125000,6,4,1,0
77,1.875000,0.125000,6,4,1,1
79,2.000000,2.000000,2,4,1,2
79,0.000000,1.750000,3,4,1,2
76,1.750000,0.125000,6,4,1,0
77,1.875000,0.125000,6,4,1,1
79,2.000000,2.000000,2,4,1,2
79,0.000000,1.000000,3,4,1,2
79,1.000000,2.000000,2,4,1,2
77,3.000000,1.000000,3,4,1,1
74,0.000000,1.000000,3,3,1,3
71,1.000000,1.000000,3,3,1,1
67,2.000000,1.000000,3,2,1,3
65,3.000000,1.000000,3,2,1,2
64,0.000000,1.000000,3,2,1,1
76,1.750000,0.125000,6,4,1,0
77,1.875000,0.125000,6,4,1,1
79,2.000000,2.000000,2,4,1,2
79,0.000000,1.750000,3,4,1,2
76,1.750000,0.125000,6,4,1,0
77,1.875000,0.125000,6,4,1,1
79,2.000000,2.000000,2,4,1,2
79,0.000000,1.000000,3,4,1,2
79,1.000000,2.000000,2,4,1,2
77,3.000000,1.000000,3,4,1,1
74,0.000000,1.000000,3,3,1,3
71,1.000000,1.000000,3,3,1,1
67,2.000000,1.000000,3,2,1,3
65,3.000000,1.000000,3,2,1,2
63,0.000000,0.500000,4,2,1,1
75,0.500000,0.250000,5,3,3,2
77,0.750000,0.250000,5,3,3,3
79,1.000000,0.500000,4,3,3,4
79,1.500000,0.500000,4,3,3,4
79,2.000000,0.500000,4,3,3,4
79,2.500000,0.500000,4,3,3,4
79,3.000000,0.500000,4,3,3,4
79,3.500000,0.500000,4,3,3,4
79,0.000000,2.000000,2,3,3,4
78,2.000000,1.000000,3,3,3,3
74,0.500000,0.250000,5,3,3,1
75,0.750000,0.250000,5,3,3,2
77,1.000000,0.500000,4,3,3,3
77,1.500000,0.500000,4,3,3,3
77,2.000000,0.500000,4,3,3,3
77,2.500000,0.500000,4,3,3,3
77,3.000000,0.500000,4,3,3,3
77,3.500000,0.500000,4,3,3,3
77,0.000000,2.000000,2,3,3,3
76,2.000000,1.000000,3,3,3,2
72,0.500000,0.250000,5,3,2,1
74,0.750000,0.250000,5,3,2,2
75,1.000000,0.500000,4,3,2,3
75,1.500000,0.500000,4,3,2,3
75,2.000000,0.500000,4,3,2,3
75,2.500000,0.500000,4,3,2,3
75,3.000000,0.500000,4,3,2,3
75,3.500000,0.500000,4,3,2,3
75,0.000000,1.000000,3,3,2,3
74,1.000000,2.000000,2,3,2,2
75,3.000000,1.000000,3,3,1,3
76,0.000000,1.750000,3,3,1,4
74,1.750000,0.250000,5,3,1,3
72,2.000000,2.000000,2,3,1,2
72,0.000000,1.500000,3,3,1,2
74,1.500000,0.125000,6,3,1,3
72,1.625000,0.125000,6,3,1,2
71,1.750000,0.125000,6,3,1,1
72,1.875000,0.125000,6,3,1,2
74,2.000000,1.750000,3,3,1,3
71,3.750000,0.250000,5,3,1,1
72,0.000000,0.500000,4,3,1,2
64,1.000000,0.500000,4,2,1,1
67,2.000000,0.500000,4,2,1,3
72,3.000000,0.500000,4,3,1,2
76,0.000000,0.500000,4,3,4,1
79,1.000000,0.500000,4,3,4,3
84,2.000000,0.500000,4,4,4,2
88,3.000000,0.500000,4,4,5,3
89,0.000000,0.500000,4,4,5,4
63,1.000000,0.500000,4,2,1,1
67,2.000000,0.500000,4,2,1,3
72,3.000000,0.500000,4,3,1,2
75,0.000000,0.500000,4,3,4,1
79,1.000000,0.500000,4,3,4,3
84,2.000000,0.500000,4,4,4,2
87,3.000000,0.500000,4,4,5,3
89,0.000000,0.500000,4,4,5,4
84,0.500000,0.250000,5,4,5,1
86,0.750000,0.250000,5,4,5,2
87,1.000000,0.500000,4,4,5,3
87,1.500000,0.500000,4,4,5,3
87,2.000000,0.500000,4,4,5,3
87,2.500000,0.500000,4,4,5,3
87,3.000000,0.500000,4,4,5,3
87,3.500000,0.500000,4,4,5,3
87,0.000000,1.000000,3,4,5,3
86,1.000000,1.000000,3,4,5,2
83,0.500000,0.250000,5,4,4,1
84,0.750000,0.250000,5,4,4,2
86,1.000000,0.500000,4,4,4,3
86,1.500000,0.500000,4,4,4,3
86,2.000000,0.500000,4,4,4,3
86,2.500000,0.500000,4,4,4,3
86,3.000000,0.500000,4,4,4,3
86,3.500000,0.500000,4,4,4,3
86,0.000000,1.000000,3,4,4,3
84,1.000000,1.000000,3,4,4,2
81,0.500000,0.250000,5,4,3,1
83,0.750000,0.250000,5,4,3,2
84,1.000000,0.500000,4,4,3,3
84,1.500000,0.500000,4,4,3,3
84,2.000000,0.500000,4,4,3,3
84,2.500000,0.500000,4,4,3,3
84,3.000000,0.500000,4,4,3,3
84,3.500000,0.500000,4,4,3,3
84,0.000000,1.000000,3,4,3,3
79,1.000000,2.000000,2,3,3,4
76,3.000000,1.000000,3,3,3,2
76,0.000000,0.500000,4,3,3,2
72,0.500000,0.500000,4,3,1,2
67,1.000000,0.500000,4,2,1,3
64,1.500000,0.500000,4,2,1,1
65,2.000000,0.500000,4,2,1,2
67,2.500000,0.500000,4,2,1,3
65,3.000000,0.500000,4,2,1,2
67,3.500000,0.500000,4,2,1,3
64,0.000000,0.500000,4,2,1,1
60,0.500000,0.250000,5,1,1,3
62,0.750000,0.250000,5,2,1,0
64,1.000000,0.250000,5,2,1,1
65,1.250000,0.250000,5,2,1,2
67,1.500000,0.250000,5,2,1,3
69,1.750000,0.250000,5,3,1,0
71,2.000000,0.250000,5,3,1,1
72,2.250000,0.250000,5,3,1,2
71,2.500000,0.250000,5,3,1,1
69,2.750000,0.250000,5,3,1,0
67,3.000000,0.250000,5,2,1,3
65,3.250000,0.250000,5,2,1,2
64,3.500000,0.250000,5,2,1,1
62,3.750000,0.250000,5,2,1,0
60,0.000000,0.250000,5,1,1,3
59,0.250000,0.250000,5,1,1,2
60,0.500000,0.250000,5,1,1,3
62,0.750000,0.250000,5,2,1,0
64,1.000000,0.250000,5,2,1,1
65,1.250000,0.250000,5,2,1,2
67,1.500000,0.250000,5,2,1,3
69,1.750000,0.250000,5,3,1,0
70,2.000000,0.250000,5,3,1,1
69,2.250000,0.250000,5,3,1,0
67,2.500000,0.250000,5,2,1,3
65,2.750000,0.250000,5,2,1,2
64,3.000000,0.250000,5,2,1,1
62,3.250000,0.250000,5,2,1,0
60,3.500000,0.250000,5,1,1,3
58,3.750000,0.250000,5,1,1,2
57,0.000000,0.500000,4,1,1,1
58,0.500000,0.250000,5,1,1,2
60,0.750000,0.250000,5,1,1,3
62,1.000000,0.250000,5,2,1,0
64,1.250000,0.250000,5,2,1,1
65,1.500000,0.250000,5,2,1,2
67,1.750000,0.250000,5,2,1,3
69,2.000000,0.250000,5,3,1,0
70,2.250000,0.250000,5,3,1,1
69,2.500000,0.250000,5,3,1,0
67,2.750000,0.250000,5,2,1,3
65,3.000000,0.250000,5,2,1,2
64,3.250000,0.250000,5,2,1,1
62,3.500000,0.250000,5,2,1,0
60,3.750000,0.250000,5,1,1,3
59,0.000000,0.500000,4,1,1,2
60,0.500000,0.250000,5,1,1,3
62,0.750000,0.250000,5,2,1,0
64,1.000000,0.250000,5,2,1,1
65,1.250000,0.250000,5,2,1,2
67,1.500000,0.250000,5,2,1,3
69,1.750000,0.250000,5,3,1,0
71,2.000000,0.250000,5,3,1,1
72,2.250000,0.250000,5,3,1,2
74,2.500000,0.250000,5,3,1,3
76,2.750000,0.250000,5,4,1,0
77,3.000000,0.250000,5,4,1,1
79,3.250000,0.250000,5,4,1,2
81,3.500000,0.250000,5,4,3,1
83,3.750000,0.250000,5,4,3,2
84,0.000000,1.000000,3,4,3,3
60,1.000000,1.000000,3,1,3,1
72,2.000000,2.000000,2,2,3,4
64,1.000000,1.000000,3,2,1,1
76,2.000000,2.000000,2,3,1,4
65,1.000000,1.000000,3,2,2,1
77,2.000000,2.000000,2,3,2,4
77,0.000000,1.000000,3,3,2,4
68,1.000000,1.000000,3,2,4,1
80,2.000000,1.000000,3,3,4,4
79,3.000000,0.500000,4,3,4,3
77,3.500000,0.500000,4,3,4,2
76,0.000000,1.000000,3,3,4,1
72,0.000000,2.000000,2,3,1,2
72,2.000000,0.750000,4,3,1,2
72,2.750000,0.250000,5,3,1,2
72,3.000000,0.750000,4,3,1,2
71,3.750000,0.125000,6,3,1,1
72,3.875000,0.125000,6,3,1,2
77,0.000000,1.000000,3,3,2,4
76,1.000000,3.000000,2,3,2,3
72,0.000000,2.000000,2,3,1,2
72,2.000000,0.750000,4,3,1,2
72,2.750000,0.250000,5,3,1,2
72,3.000000,0.750000,4,3,1,2
71,3.750000,0.125000,6,3,1,1
72,3.875000,0.125000,6,3,1,2
81,0.000000,1.000000,3,4,1,3
79,1.000000,3.000000,2,4,1,2
72,0.000000,2.000000,2,3,1,2
72,2.000000,0.750000,4,3,1,2
72,2.750000,0.250000,5,3,1,2
72,3.000000,0.750000,4,3,1,2
71,3.750000,0.125000,6,3,1,1
72,3.875000,0.125000,6,3,1,2
79,0.000000,2.000000,2,4,1,2
81,2.000000,2.000000,2,4,1,3
82,0.000000,2.000000,2,4,3,1
76,2.000000,2.000000,2,3,3,2
81,0.000000,2.000000,2,3,4,4
79,2.000000,0.250000,5,3,3,4
77,2.250000,0.250000,5,3,3,3
76,2.500000,0.250000,5,3,3,2
77,2.750000,0.250000,5,3,3,3
79,3.000000,0.250000,5,3,3,4
77,3.250000,0.250000,5,3,3,3
76,3.500000,0.250000,5,3,3,2
74,3.750000,0.250000,5,3,3,1
72,0.000000,2.000000,2,3,1,2
74,2.000000,0.250000,5,3,1,3
72,2.250000,0.250000,5,3,1,2
71,2.500000,0.250000,5,3,1,1
72,2.750000,0.250000,5,3,1,2
74,3.000000,0.250000,5,3,1,3
72,3.250000,0.250000,5,3,1,2
70,3.500000,0.250000,5,3,1,1
69,3.750000,0.250000,5,3,1,0
67,0.000000,1.500000,3,2,1,3
65,1.500000,0.500000,4,2,1,2
64,2.000000,0.500000,4,2,1,1
65,2.500000,0.500000,4,2,1,1
77,3.000000,0.500000,4,3,1,4
74,3.500000,0.500000,4,3,1,3
72,0.000000,2.000000,2,3,1,2
70,2.000000,1.000000,3,3,1,1
70,0.000000,1.500000,3,3,1,1
72,1.500000,0.250000,5,3,1,2
70,1.750000,0.250000,5,3,1,1
69,2.000000,0.500000,4,3,1,0
70,2.500000,0.500000,4,3,1,1
82,3.000000,0.500000,4,4,3,4
79,3.500000,0.500000,4,4,3,2
77,0.000000,2.000000,2,3,3,3
76,2.000000,1.000000,3,3,3,2
76,0.000000,1.500000,3,3,3,2
77,1.500000,0.250000,5,3,3,3
76,1.750000,0.250000,5,3,3,2
75,2.000000,0.500000,4,3,3,1
76,2.500000,0.500000,4,3,3,2
86,3.000000,0.500000,4,4,3,4
84,3.500000,0.500000,4,4,3,3
84,0.000000,2.000000,2,4,3,3
82,2.000000,0.500000,4,4,3,2
81,2.500000,0.500000,4,4,3,1
79,3.000000,0.500000,4,4,1,2
77,3.500000,0.500000,4,4,1,1
78,0.000000,0.500000,4,4,1,1
79,0.500000,0.500000,4,4,1,2
81,1.000000,0.500000,4,4,1,3
82,1.500000,0.500000,4,4,1,4
71,2.000000,0.500000,4,3,1,1
72,2.500000,0.500000,4,3,2,1
74,3.000000,0.500000,4,3,2,2
76,3.500000,0.500000,4,3,2,3
77,0.000000,1.000000,3,3,2,4
57,0.000000,0.500000,4,1,1,1
60,0.500000,0.500000,4,1,1,3
65,1.000000,0.500000,4,2,1,2
60,1.500000,0.500000,4,1,1,3
57,2.000000,0.500000,4,1,1,1
60,2.500000,0.500000,4,1,1,3
65,3.000000,0.500000,4,2,1,2
60,3.500000,0.500000,4,1,1,3
57,0.000000,0.500000,4,1,1,1
60,0.500000,0.500000,4,1,1,3
65,1.000000,0.500000,4,2,1,2
60,1.500000,0.500000,4,1,1,3
57,2.000000,0.500000,4,1,1,1
60,2.500000,0.500000,4,1,1,3
65,3.000000,0.500000,4,2,1,2
60,3.500000,0.500000,4,1,1,3
57,0.000000,0.500000,4,1,1,1
62,0.500000,0.500000,4,2,1,0
65,1.000000,0.500000,4,2,1,2
62,1.500000,0.500000,4,2,1,0
57,2.000000,0.500000,4,1,1,1
62,2.500000,0.500000,4,2,1,0
65,3.000000,0.500000,4,2,1,2
62,3.500000,0.500000,4,2,1,0
58,0.000000,0.500000,4,1,1,2
62,0.500000,0.500000,4,2,1,0
67,1.000000,0.500000,4,2,1,3
62,1.500000,0.500000,4,2,1,0
58,2.000000,0.500000,4,1,1,2
62,2.500000,0.500000,4,2,1,0
67,3.000000,0.500000,4,2,1,3
62,3.500000,0.500000,4,2,1,0
58,0.000000,0.500000,4,1,1,2
62,0.500000,0.500000,4,2,1,0
67,1.000000,0.500000,4,2,1,3
62,1.500000,0.500000,4,2,1,0
58,2.000000,0.500000,4,1,1,2
62,2.500000,0.500000,4,2,1,0
67,3.000000,0.500000,4,2,1,3
62,3.500000,0.500000,4,2,1,0
58,0.000000,0.500000,4,1,1,2
64,0.500000,0.500000,4,2,1,1
67,1.000000,0.500000,4,2,1,3
64,1.500000,0.500000,4,2,1,1
58,2.000000,0.500000,4,1,1,2
67,2.500000,0.500000,4,2,1,3
64,3.000000,0.500000,4,2,1,1
58,3.500000,0.500000,4,1,1,2
55,0.000000,0.500000,4,1,1,0
58,0.500000,0.500000,4,1,1,2
64,1.000000,0.500000,4,2,1,1
58,1.500000,0.500000,4,1,1,2
55,2.000000,0.500000,4,1,1,0
60,2.500000,0.500000,4,1,1,3
64,3.000000,0.500000,4,2,1,1
60,3.500000,0.500000,4,1,1,3
57,0.000000,0.500000,4,1,1,1
60,0.500000,0.500000,4,1,1,3
65,1.000000,0.500000,4,2,1,2
60,1.500000,0.500000,4,1,1,3
57,2.000000,0.500000,4,1,1,1
62,2.500000,0.500000,4,2,1,0
65,3.000000,0.500000,4,2,1,2
62,3.500000,0.500000,4,2,1,0
57,0.000000,0.500000,4,1,1,1
62,0.500000,0.500000,4,2,1,0
65,1.000000,0.500000,4,2,1,2
62,1.500000,0.500000,4,2,1,0
65,2.000000,0.500000,4,2,1,2
59,2.500000,0.500000,4,1,1,3
62,3.000000,0.500000,4,2,1,0
65,3.500000,0.500000,4,2,1,2
64,0.000000,0.500000,4,2,1,1
67,0.500000,0.500000,4,2,1,3
64,1.000000,0.500000,4,2,1,1
60,1.500000,0.500000,4,1,1,3
58,2.000000,0.500000,4,1,1,2
67,2.500000,0.500000,4,2,1,3
64,3.000000,0.500000,4,2,1,1
58,3.500000,0.500000,4,1,1,2
57,0.000000,0.500000,4,1,1,1
65,0.500000,0.500000,4,2,1,2
56,1.000000,0.500000,4,1,1,1
65,1.500000,0.500000,4,2,1,2
55,2.000000,0.500000,4,1,1,0
59,2.500000,0.500000,4,1,1,3
62,3.000000,0.500000,4,2,1,0
65,3.500000,0.500000,4,2,1,2
64,0.000000,0.500000,4,2,1,1
67,0.500000,0.500000,4,2,1,3
64,1.000000,0.500000,4,2,1,1
60,1.500000,0.500000,4,1,1,3
58,2.000000,0.500000,4,1,1,2
67,2.500000,0.500000,4,2,1,3
64,3.000000,0.500000,4,2,1,1
58,3.500000,0.500000,4,1,1,2
57,0.000000,0.500000,4,1,1,1
65,0.500000,0.500000,4,2,1,2
56,1.000000,0.500000,4,1,1,1
65,1.500000,0.500000,4,2,1,2
55,2.000000,0.500000,4,1,1,0
59,2.500000,0.500000,4,1,1,3
62,3.000000,0.500000,4,2,1,0
65,3.500000,0.500000,4,2,1,2
64,0.000000,1.000000,3,2,1,1
65,1.500000,0.500000,4,2,1,2
64,2.000000,1.000000,3,2,1,1
65,3.500000,0.500000,4,2,1,2
64,0.000000,1.000000,3,2,1,1
72,1.000000,1.000000,3,3,1,2
74,0.000000,2.000000,2,3,1,3
74,2.000000,0.500000,4,3,1,3
73,2.500000,0.500000,4,3,1,2
74,3.000000,0.500000,4,3,1,3
69,3.500000,0.500000,4,3,1,0
71,0.000000,1.000000,3,3,1,1
79,0.000000,2.000000,2,3,3,4
79,2.000000,0.500000,4,3,3,4
78,2.500000,0.500000,4,3,3,3
79,3.000000,0.500000,4,3,3,4
74,3.500000,0.500000,4,3,3,1
75,0.000000,1.000000,3,3,3,2
60,0.500000,0.500000,4,1,1,3
63,1.000000,0.500000,4,2,1,1
66,1.500000,0.500000,4,2,1,3
72,2.000000,0.500000,4,3,1,2
74,2.500000,0.500000,4,3,1,3
75,3.000000,0.500000,4,3,1,4
72,3.500000,0.500000,4,3,1,2
71,0.000000,1.000000,3,3,1,1
79,0.000000,4.000000,1,4,1,2
67,0.000000,1.500000,3,2,1,3
66,1.500000,0.500000,4,2,1,2
67,2.000000,1.500000,3,2,1,3
66,3.500000,0.500000,4,2,1,2
67,0.000000,0.500000,4,2,1,3
66,0.500000,0.500000,4,2,1,2
67,1.000000,0.500000,4,2,1,3
66,1.500000,0.500000,4,2,1,2
65,2.000000,0.500000,4,2,1,2
64,2.500000,0.500000,4,2,1,1
63,3.000000,0.500000,4,2,1,1
62,3.500000,0.500000,4,2,1,0
60,0.000000,1.000000,3,1,1,3
76,1.750000,0.125000,6,4,1,0
77,1.875000,0.125000,6,4,1,1
79,2.000000,2.000000,2,4,1,2
79,0.000000,1.750000,3,4,1,2
76,1.750000,0.125000,6,4,1,0
77,1.875000,0.125000,6,4,1,1
79,2.000000,2.000000,2,4,1,2
79,0.000000,1.000000,3,4,1,2
79,1.000000,2.000000,2,4,1,2
77,3.000000,1.000000,3,4,1,1
74,0.000000,1.000000,3,3,1,3
71,1.000000,1.000000,3,3,1,1
67,2.000000,1.000000,3,2,1,3
65,3.000000,1.000000,3,2,1,2
64,0.000000,1.000000,3,2,1,1
76,1.750000,0.125000,6,4,1,0
77,1.875000,0.125000,6,4,1,1
79,2.000000,2.000000,2,4,1,2
79,0.000000,1.750000,3,4,1,2
76,1.750000,0.125000,6,4,1,0
77,1.875000,0.125000,6,4,1,1
79,2.000000,2.000000,2,4,1,2
79,0.000000,1.000000,3,4,1,2
79,1.000000,2.000000,2,4,1,2
77,3.000000,1.000000,3,4,1,1
74,0.000000,1.000000,3,3,1,3
71,1.000000,1.000000,3,3,1,1
67,2.000000,1.000000,3,2,1,3
65,3.000000,1.000000,3,2,1,2
63,0.000000,0.500000,4,2,1,1
75,0.500000,0.250000,5,3,3,2
77,0.750000,0.250000,5,3,3,3
79,1.000000,0.500000,4,3,3,4
79,1.500000,0.500000,4,3,3,4
79,2.000000,0.500000,4,3,3,4
79,2.500000,0.500000,4,3,3,4
79,3.000000,0.500000,4,3,3,4
79,3.500000,0.500000,4,3,3,4
79,0.000000,2.000000,2,3,3,4
78,2.000000,1.000000,3,3,3,3
74,0.500000,0.250000,5,3,3,1
75,0.750000,0.250000,5,3,3,2
77,1.000000,0.500000,4,3,3,3
77,1.500000,0.500000,4,3,3,3
77,2.000000,0.500000,4,3,3,3
77,2.500000,0.500000,4,3,3,3
77,3.000000,0.500000,4,3,3,3
77,3.500000,0.500000,4,3,3,3
77,0.000000,2.000000,2,3,3,3
76,2.000000,1.000000,3,3,3,2
72,0.500000,0.250000,5,3,2,1
74,0.750000,0.250000,5,3,2,2
75,1.000000,0.500000,4,3,2,3
75,1.500000,0.500000,4,3,2,3
75,2.000000,0.500000,4,3,2,3
75,2.500000,0.500000,4,3,2,3
75,3.000000,0.500000,4,3,2,3
75,3.500000,0.500000,4,3,2,3
75,0.000000,1.000000,3,3,2,3
74,1.000000,2.000000,2,3,2,2
75,3.000000,1.000000,3,3,1,3
76,0.000000,1.750000,3,3,1,4
74,1.750000,0.250000,5,3,1,3
72,2.000000,2.000000,2,3,1,2
72,0.000000,1.500000,3,3,1,2
74,1.500000,0.125000,6,3,1,3
72,1.625000,0.125000,6,3,1,2
71,1.750000,0.125000,6,3,1,1
72,1.875000,0.125000,6,3,1,2
74,2.000000,1.750000,3,3,1,3
