pitch,start,duration,beat_type,string,position,finger
80,3.664062,0.335938,4,4,2,1
81,0.000000,1.000000,3,4,2,2
76,0.000000,0.332031,4,4,1,0
81,0.332031,0.332031,4,4,1,3
80,0.664062,0.335938,4,4,1,2
81,1.000000,0.332031,4,4,1,3
76,1.332031,0.332031,4,4,1,0
74,1.664062,0.335938,4,3,1,3
73,2.000000,0.332031,4,3,1,2
76,2.332031,0.332031,4,3,1,4
75,2.664062,0.335938,4,3,1,3
76,3.000000,0.332031,4,3,1,4
73,3.332031,0.332031,4,3,1,2
71,3.664062,0.335938,4,3,1,1
69,0.000000,1.000000,3,3,1,0
64,0.000000,0.332031,4,2,1,1
76,0.332031,0.332031,4,4,1,0
78,0.664062,0.335938,4,4,1,1
80,1.000000,0.332031,4,4,1,2
80,1.332031,0.332031,4,4,1,2
81,1.664062,0.335938,4,4,1,3
83,2.000000,0.332031,4,4,1,4
83,2.332031,0.332031,4,4,1,4
81,2.664062,0.335938,4,4,1,3
80,3.000000,0.332031,4,4,1,2
78,3.332031,0.332031,4,4,1,1
76,3.664062,0.335938,4,4,1,0
71,0.000000,4.000000,1,3,1,1
71,0.000000,4.000000,1,3,1,1
71,0.000000,1.000000,3,3,1,1
63,1.000000,1.000000,3,2,1,1
66,2.000000,1.000000,3,2,1,2
69,3.000000,1.000000,3,2,1,4
68,0.000000,0.332031,4,2,1,3
64,0.332031,0.332031,4,2,1,1
66,0.664062,0.335938,4,2,1,2
68,1.000000,0.332031,4,2,1,3
68,1.332031,0.332031,4,2,1,3
69,1.664062,0.335938,4,3,1,0
71,2.000000,0.332031,4,3,1,1
71,2.332031,0.332031,4,3,1,1
73,2.664062,0.335938,4,3,1,2
74,3.000000,0.332031,4,3,1,3
74,3.332031,0.332031,4,3,1,2
75,3.664062,0.335938,4,3,1,3
76,0.000000,4.000000,1,3,1,4
76,0.000000,1.000000,3,3,1,4
81,1.000000,2.000000,2,4,1,3
81,3.000000,1.000000,3,4,1,3
81,0.000000,1.000000,3,4,1,3
76,1.000000,1.000000,3,3,1,4
74,2.000000,1.000000,3,3,1,3
71,3.000000,1.000000,3,3,1,1
69,0.000000,0.332031,4,3,1,0
81,0.332031,0.332031,4,4,3,3
80,0.664062,0.335938,4,4,3,2
81,1.000000,0.332031,4,4,3,3
85,1.332031,0.332031,4,4,3,3
83,1.664062,0.335938,4,4,3,2
81,2.000000,0.332031,4,4,3,1
80,2.332031,0.332031,4,3,3,4
78,2.664062,0.335938,4,3,3,3
76,3.000000,0.332031,4,3,3,2
74,3.332031,0.332031,4,3,3,1
73,3.664062,0.335938,4,2,3,4
71,0.000000,4.000000,1,2,3,3
71,0.000000,4.000000,1,2,3,3
71,0.000000,1.000000,3,2,3,3
63,1.000000,1.000000,3,2,1,1
66,2.000000,1.000000,3,2,1,2
69,3.000000,1.000000,3,2,1,4
68,0.000000,0.332031,4,2,1,3
64,0.332031,0.332031,4,2,1,1
66,0.664062,0.335938,4,2,1,2
68,1.000000,0.332031,4,2,1,3
68,1.332031,0.332031,4,2,1,3
69,1.664062,0.335938,4,3,1,0
71,2.000000,0.332031,4,3,1,1
71,2.332031,0.332031,4,3,1,1
73,2.664062,0.335938,4,3,1,2
74,3.000000,0.332031,4,3,1,3
74,3.332031,0.332031,4,3,1,2
75,3.664062,0.335938,4,3,1,3
76,0.000000,4.000000,1,3,1,4
76,0.000000,1.000000,3,3,1,4
81,1.000000,2.000000,2,4,1,3
81,3.000000,1.000000,3,4,1,3
81,0.000000,1.000000,3,4,1,3
76,1.000000,1.000000,3,3,1,4
74,2.000000,1.000000,3,3,1,3
71,3.000000,1.000000,3,3,1,1
69,0.000000,1.000000,3,3,1,0
64,0.000000,1.000000,3,2,1,1
66,1.000000,0.500000,4,2,1,2
68,1.500000,0.375000,5,2,3,1
71,1.875000,0.125000,6,2,3,3
69,2.000000,0.500000,4,2,3,2
68,2.500000,0.500000,4,2,3,1
69,3.000000,0.500000,4,2,3,2
71,3.500000,0.500000,4,2,5,1
73,0.000000,3.000000,2,2,5,2
74,3.000000,0.500000,4,2,5,3
73,3.500000,0.500000,4,2,5,2
70,0.000000,0.500000,4,2,4,2
71,0.500000,0.500000,4,2,4,3
74,1.000000,0.500000,4,2,4,4
71,1.500000,0.500000,4,2,3,3
69,2.000000,0.500000,4,2,3,2
68,2.500000,0.500000,4,2,3,1
66,3.000000,0.500000,4,2,1,2
68,3.500000,0.500000,4,2,1,3
69,0.000000,0.500000,4,2,1,4
68,0.500000,0.500000,4,2,1,3
69,1.000000,0.500000,4,2,1,4
64,1.500000,0.500000,4,2,1,1
66,2.000000,0.500000,4,2,1,2
68,2.500000,0.500000,4,2,1,3
69,3.000000,0.500000,4,3,1,0
71,3.500000,0.500000,4,3,1,1
73,0.000000,0.500000,4,3,1,2
71,0.500000,0.500000,4,3,1,1
69,1.000000,0.500000,4,3,1,0
68,1.500000,0.500000,4,2,1,3
69,2.000000,0.500000,4,2,1,4
71,2.500000,0.500000,4,3,1,1
73,3.000000,0.500000,4,3,1,2
74,3.500000,0.500000,4,3,3,1
76,0.000000,0.500000,4,3,3,2
75,0.500000,0.500000,4,3,3,1
76,1.000000,0.500000,4,3,3,2
75,1.500000,0.500000,4,3,3,1
76,2.000000,0.500000,4,3,3,2
85,2.500000,0.500000,4,4,3,3
76,3.000000,0.500000,4,3,3,2
78,3.500000,0.500000,4,3,3,3
74,0.000000,0.500000,4,3,3,1
83,0.500000,0.500000,4,4,3,2
74,1.000000,0.500000,4,3,3,1
76,1.500000,0.500000,4,3,3,2
73,2.000000,0.500000,4,3,2,1
81,2.500000,0.500000,4,4,2,2
73,3.000000,0.500000,4,3,2,1
74,3.500000,0.500000,4,3,2,2
73,0.000000,0.500000,4,3,2,1
74,0.500000,0.500000,4,3,2,2
75,1.000000,0.500000,4,3,1,3
76,1.500000,0.500000,4,3,1,4
71,2.000000,0.500000,4,3,1,1
64,2.500000,0.500000,4,2,1,1
63,3.000000,0.500000,4,2,1,1
64,3.500000,0.500000,4,2,1,1
64,0.000000,1.000000,3,2,1,1
66,1.000000,0.500000,4,2,1,2
68,1.500000,0.375000,5,2,3,1
71,1.875000,0.125000,6,2,3,3
69,2.000000,0.500000,4,2,3,2
68,2.500000,0.500000,4,2,3,1
69,3.000000,0.500000,4,2,3,2
71,3.500000,0.500000,4,2,5,1
73,0.000000,3.000000,2,2,5,2
74,3.000000,0.500000,4,2,5,3
73,3.500000,0.500000,4,2,5,2
70,0.000000,0.500000,4,2,4,2
71,0.500000,0.500000,4,2,4,3
74,1.000000,0.500000,4,2,4,4
71,1.500000,0.500000,4,2,3,3
69,2.000000,0.500000,4,2,3,2
68,2.500000,0.500000,4,2,3,1
66,3.000000,0.500000,4,2,1,2
68,3.500000,0.500000,4,2,1,3
69,0.000000,0.500000,4,2,1,4
68,0.500000,0.500000,4,2,1,3
69,1.000000,0.500000,4,2,1,4
64,1.500000,0.500000,4,2,1,1
66,2.000000,0.500000,4,2,1,2
68,2.500000,0.500000,4,2,1,3
69,3.000000,0.500000,4,3,1,0
71,3.500000,0.500000,4,3,1,1
73,0.000000,0.500000,4,3,1,2
71,0.500000,0.500000,4,3,1,1
69,1.000000,0.500000,4,3,1,0
68,1.500000,0.500000,4,2,1,3
69,2.000000,0.500000,4,2,1,4
71,2.500000,0.500000,4,3,1,1
73,3.000000,0.500000,4,3,1,2
74,3.500000,0.500000,4,3,3,1
76,0.000000,0.500000,4,3,3,2
75,0.500000,0.500000,4,3,3,1
76,1.000000,0.500000,4,3,3,2
75,1.500000,0.500000,4,3,3,1
76,2.000000,0.500000,4,3,3,2
85,2.500000,0.500000,4,4,3,3
76,3.000000,0.500000,4,3,3,2
78,3.500000,0.500000,4,3,3,3
74,0.000000,0.500000,4,3,3,1
83,0.500000,0.500000,4,4,3,2
74,1.000000,0.500000,4,3,3,1
76,1.500000,0.500000,4,3,3,2
73,2.000000,0.500000,4,3,1,2
81,2.500000,0.500000,4,4,1,3
73,3.000000,0.500000,4,3,1,2
74,3.500000,0.500000,4,3,1,3
73,0.000000,0.500000,4,3,1,2
74,0.500000,0.500000,4,3,1,3
75,1.000000,0.500000,4,3,1,3
76,1.500000,0.500000,4,3,1,4
71,2.000000,0.500000,4,3,1,1
59,2.500000,0.500000,4,1,1,2
58,3.000000,0.500000,4,1,1,1
59,3.500000,0.500000,4,1,1,2
59,0.000000,0.500000,4,1,1,2
63,0.500000,0.500000,4,2,1,1
66,1.000000,0.500000,4,2,1,2
71,1.500000,0.500000,4,3,1,1
75,2.000000,0.500000,4,3,1,3
78,2.500000,0.500000,4,4,1,1
83,3.000000,0.500000,4,4,1,4
78,3.500000,0.500000,4,4,1,1
81,0.000000,0.500000,4,4,1,3
80,0.500000,0.500000,4,4,1,2
78,1.000000,0.500000,4,4,1,1
76,1.500000,0.500000,4,4,1,0
75,2.000000,0.500000,4,3,1,3
76,2.500000,0.500000,4,3,1,4
71,3.000000,0.500000,4,3,1,1
68,3.500000,0.500000,4,2,1,3
71,0.000000,0.500000,4,3,1,1
69,0.500000,0.500000,4,3,1,0
68,1.000000,0.500000,4,2,1,3
66,1.500000,0.500000,4,2,1,2
64,2.000000,0.500000,4,2,1,1
63,2.500000,0.500000,4,2,1,1
61,3.000000,0.500000,4,1,1,4
63,3.500000,0.500000,4,2,1,1
64,0.000000,0.500000,4,2,1,1
66,0.500000,0.500000,4,2,1,2
68,1.000000,0.500000,4,2,1,3
69,1.500000,0.500000,4,3,1,0
71,2.000000,0.500000,4,3,1,1
73,2.500000,0.500000,4,3,1,2
74,3.000000,0.500000,4,3,3,1
75,3.500000,0.500000,4,3,3,1
76,0.000000,0.500000,4,3,3,2
78,0.500000,0.500000,4,3,3,3
80,1.000000,0.500000,4,3,3,4
81,1.500000,0.500000,4,4,3,1
83,2.000000,0.500000,4,4,3,2
85,2.500000,0.500000,4,4,3,3
86,3.000000,0.500000,4,4,3,3
88,3.500000,0.500000,4,4,3,4
86,0.000000,0.500000,4,4,3,3
85,0.500000,0.500000,4,4,3,3
83,1.000000,0.500000,4,4,3,2
81,1.500000,0.500000,4,4,3,1
80,2.000000,0.500000,4,4,2,1
81,2.500000,0.500000,4,4,2,2
78,3.000000,0.500000,4,3,2,4
74,3.500000,0.500000,4,3,2,2
73,0.000000,0.500000,4,3,1,2
74,0.500000,0.500000,4,3,1,3
75,1.000000,0.500000,4,3,1,3
76,1.500000,0.500000,4,3,1,4
74,2.000000,0.500000,4,3,1,3
76,2.500000,0.500000,4,3,1,4
71,3.000000,0.500000,4,3,1,1
76,3.500000,0.500000,4,3,1,4
76,0.000000,0.500000,4,3,1,4
73,0.500000,0.500000,4,3,1,2
69,1.000000,0.500000,4,3,1,0
64,1.500000,0.500000,4,2,1,1
61,2.000000,0.500000,4,1,1,3
57,2.500000,0.500000,4,1,1,1
61,3.000000,0.500000,4,1,1,3
59,3.500000,0.500000,4,1,1,2
59,0.000000,0.500000,4,1,1,2
63,0.500000,0.500000,4,2,1,1
66,1.000000,0.500000,4,2,1,2
71,1.500000,0.500000,4,3,1,1
75,2.000000,0.500000,4,3,1,3
78,2.500000,0.500000,4,4,1,1
83,3.000000,0.500000,4,4,1,4
78,3.500000,0.500000,4,4,1,1
81,0.000000,0.500000,4,4,1,3
80,0.500000,0.500000,4,4,1,2
78,1.000000,0.500000,4,4,1,1
76,1.500000,0.500000,4,4,1,0
75,2.000000,0.500000,4,3,1,3
76,2.500000,0.500000,4,3,1,4
71,3.000000,0.500000,4,3,1,1
68,3.500000,0.500000,4,2,1,3
71,0.000000,0.500000,4,3,1,1
69,0.500000,0.500000,4,3,1,0
68,1.000000,0.500000,4,2,1,3
66,1.500000,0.500000,4,2,1,2
64,2.000000,0.500000,4,2,1,1
63,2.500000,0.500000,4,2,1,1
61,3.000000,0.500000,4,1,1,4
63,3.500000,0.500000,4,2,1,1
64,0.000000,0.500000,4,2,1,1
66,0.500000,0.500000,4,2,1,2
68,1.000000,0.500000,4,2,1,3
69,1.500000,0.500000,4,3,1,0
71,2.000000,0.500000,4,3,1,1
73,2.500000,0.500000,4,3,1,2
74,3.000000,0.500000,4,3,1,3
75,3.500000,0.500000,4,3,3,1
76,0.000000,0.500000,4,3,1,4
78,0.500000,0.500000,4,4,1,1
80,1.000000,0.500000,4,4,1,2
81,1.500000,0.500000,4,4,3,1
83,2.000000,0.500000,4,4,3,2
85,2.500000,0.500000,4,4,3,3
86,3.000000,0.500000,4,4,3,3
88,3.500000,0.500000,4,4,3,4
86,0.000000,0.500000,4,4,5,2
85,0.500000,0.500000,4,4,5,1
83,1.000000,0.500000,4,4,1,4
81,1.500000,0.500000,4,4,1,3
80,2.000000,0.500000,4,4,1,2
81,2.500000,0.500000,4,4,1,3
78,3.000000,0.500000,4,3,2,1
74,3.500000,0.500000,4,3,2,3
73,0.000000,0.500000,4,3,1,2
74,0.500000,0.500000,4,3,1,3
75,1.000000,0.500000,4,3,1,3
76,1.500000,0.500000,4,3,1,4
74,2.000000,0.500000,4,3,1,3
76,2.500000,0.500000,4,3,1,4
71,3.000000,0.500000,4,3,1,1
76,3.500000,0.500000,4,3,1,4
76,0.000000,0.500000,4,3,1,4
73,0.500000,0.500000,4,3,1,2
69,1.000000,0.500000,4,3,1,0
64,1.500000,0.500000,4,2,1,1
57,2.000000,0.500000,4,1,1,1
69,3.000000,1.000000,3,2,3,2
73,0.000000,3.000000,2,2,3,4
70,3.000000,1.000000,3,2,3,2
78,0.000000,2.000000,2,3,3,3
78,2.000000,0.500000,4,3,3,3
71,2.500000,0.500000,4,3,1,1
76,3.000000,1.000000,3,3,1,4
76,0.000000,1.000000,3,3,1,4
73,1.000000,1.000000,3,3,1,2
69,2.000000,1.000000,3,2,1,4
64,3.000000,1.000000,3,2,1,1
61,0.000000,1.000000,3,1,1,3
69,3.000000,1.000000,3,3,1,0
73,0.000000,1.000000,3,3,1,2
76,1.000000,1.000000,3,3,1,4
79,2.000000,1.000000,3,4,1,2
78,3.000000,1.000000,3,4,1,1
78,0.000000,1.000000,3,4,1,1
83,1.000000,2.000000,2,4,2,3
81,3.000000,0.750000,4,4,2,2
80,3.750000,0.125000,6,4,2,1
81,3.875000,0.125000,6,4,2,2
80,0.000000,1.000000,3,4,2,1
69,2.332031,0.332031,4,2,1,4
68,2.664062,0.335938,4,2,1,3
66,3.000000,0.332031,4,2,1,2
64,3.332031,0.332031,4,2,1,1
62,3.664062,0.335938,4,2,1,0
61,0.000000,1.000000,3,1,1,3
69,1.000000,1.000000,3,2,1,4
73,0.000000,3.000000,2,3,1,2
70,3.000000,1.000000,3,3,1,1
78,0.000000,2.000000,2,3,3,3
78,2.000000,0.500000,4,3,3,3
71,2.500000,0.500000,4,3,1,1
76,3.000000,1.000000,3,3,1,4
76,0.000000,1.000000,3,3,1,4
73,1.000000,1.000000,3,3,1,2
69,2.000000,1.000000,3,3,1,0
64,3.000000,1.000000,3,2,1,1
61,0.000000,1.000000,3,1,1,3
69,3.000000,1.000000,3,2,1,4
73,0.000000,1.000000,3,3,1,2
76,1.000000,1.000000,3,3,1,4
79,2.000000,1.000000,3,4,1,2
78,3.000000,1.000000,3,4,1,1
78,0.000000,1.000000,3,4,1,1
83,1.000000,2.000000,2,4,2,3
81,3.000000,0.750000,4,4,2,2
80,3.750000,0.125000,6,4,2,1
81,3.875000,0.125000,6,4,2,2
80,0.000000,1.000000,3,4,2,1
66,2.332031,0.332031,4,2,2,1
68,2.664062,0.335938,4,2,2,2
71,3.000000,0.332031,4,2,2,4
69,3.332031,0.332031,4,2,2,3
68,3.664062,0.335938,4,2,2,2
66,0.000000,1.000000,3,2,2,1
59,1.000000,1.000000,3,1,2,1
69,2.000000,2.000000,2,2,2,3
69,0.000000,1.000000,3,2,2,3
68,1.000000,1.000000,3,2,2,2
76,2.000000,2.000000,2,3,2,3
75,0.000000,1.000000,3,3,1,3
71,1.000000,1.000000,3,3,1,1
69,2.000000,1.000000,3,2,1,4
66,3.000000,1.000000,3,2,1,2
68,0.000000,0.332031,4,2,1,3
68,0.332031,0.332031,4,2,1,3
66,0.664062,0.335938,4,2,1,2
68,1.000000,0.332031,4,2,1,3
68,1.332031,0.332031,4,2,1,3
69,1.664062,0.335938,4,2,1,4
71,2.000000,0.332031,4,3,1,1
71,2.332031,0.332031,4,3,1,1
73,2.664062,0.335938,4,3,1,2
74,3.000000,0.332031,4,3,1,3
74,3.332031,0.332031,4,3,1,3
73,3.664062,0.335938,4,3,1,2
74,0.000000,1.000000,3,3,1,3
64,1.000000,1.000000,3,2,1,1
74,2.000000,2.000000,2,3,1,3
74,0.000000,0.500000,4,3,1,3
73,0.500000,0.500000,4,3,1,2
79,1.000000,1.500000,3,3,3,4
78,2.500000,0.500000,4,3,3,3
83,3.000000,1.000000,3,4,3,2
83,0.000000,0.500000,4,4,3,2
80,0.500000,0.500000,4,4,2,1
81,1.000000,1.500000,3,4,2,2
78,2.500000,0.500000,4,3,3,3
80,3.000000,0.500000,4,3,3,4
74,3.500000,0.500000,4,3,3,1
73,0.000000,1.000000,3,3,2,1
73,2.332031,0.332031,4,3,1,2
71,2.664062,0.335938,4,3,1,1
69,3.000000,0.332031,4,3,1,4
69,3.332031,0.332031,4,3,1,4
68,3.664062,0.335938,4,3,1,3
66,0.000000,1.000000,3,2,1,2
59,1.000000,1.000000,3,1,1,2
69,2.000000,2.000000,2,2,1,4
69,0.000000,1.000000,3,2,1,4
68,1.000000,1.000000,3,2,1,3
76,2.000000,2.000000,2,3,1,4
75,0.000000,1.000000,3,3,1,3
71,1.000000,1.000000,3,3,1,1
69,2.000000,1.000000,3,2,1,4
66,3.000000,1.000000,3,2,1,2
68,0.000000,0.332031,4,2,1,3
68,0.332031,0.332031,4,2,1,3
66,0.664062,0.335938,4,2,1,2
68,1.000000,0.332031,4,2,1,3
68,1.332031,0.332031,4,2,1,3
69,1.664062,0.335938,4,2,1,4
71,2.000000,0.332031,4,3,1,1
71,2.332031,0.332031,4,3,1,1
73,2.664062,0.335938,4,3,1,2
74,3.000000,0.332031,4,3,1,3
74,3.332031,0.332031,4,3,1,3
73,3.664062,0.335938,4,3,1,2
74,0.000000,1.000000,3,3,1,3
64,1.000000,1.000000,3,2,1,1
74,2.000000,2.000000,2,3,1,3
74,0.000000,0.500000,4,3,1,3
73,0.500000,0.500000,4,3,1,2
79,1.000000,1.500000,3,3,3,4
78,2.500000,0.500000,4,3,3,3
83,3.000000,1.000000,3,4,3,2
83,0.000000,0.500000,4,4,3,2
80,0.500000,0.500000,4,4,2,1
81,1.000000,1.500000,3,4,2,2
78,2.500000,0.500000,4,3,3,3
80,3.000000,0.500000,4,3,3,4
74,3.500000,0.500000,4,3,3,1
73,0.000000,1.000000,3,3,2,1
