pitch,start,duration,beat_type,string,position,finger
83,1.332031,0.332031,4,4,3,2
86,1.664062,0.335938,4,4,5,2
89,2.000000,1.000000,3,4,5,4
88,3.000000,0.750000,4,4,5,4
76,3.750000,0.250000,5,3,4,1
88,0.000000,1.000000,3,4,4,4
87,1.000000,0.750000,4,4,3,4
75,1.750000,0.250000,5,3,3,1
87,2.000000,1.000000,3,4,3,4
88,3.000000,0.750000,4,4,4,4
76,3.750000,0.250000,5,3,4,1
88,0.000000,1.000000,3,4,4,4
90,1.000000,0.750000,4,4,5,4
78,1.750000,0.250000,5,3,5,1
90,2.000000,1.000000,3,4,5,4
91,3.000000,0.750000,4,4,6,4
79,3.750000,0.250000,5,3,6,1
91,0.000000,1.500000,3,4,6,4
88,1.500000,0.500000,4,4,5,3
85,2.000000,1.000000,3,4,5,1
61,3.000000,0.332031,4,1,1,3
60,3.332031,0.332031,4,1,1,2
61,3.664062,0.335938,4,1,1,3
62,0.000000,0.332031,4,1,1,4
61,0.332031,0.332031,4,1,1,3
62,0.664062,0.335938,4,1,1,4
64,1.000000,0.332031,4,2,1,1
62,1.332031,0.332031,4,2,1,0
64,1.664062,0.335938,4,2,1,1
66,2.000000,0.332031,4,2,1,2
64,2.332031,0.332031,4,2,1,1
66,2.664062,0.335938,4,2,1,2
67,3.000000,0.332031,4,2,1,3
66,3.332031,0.332031,4,2,1,2
67,3.664062,0.335938,4,2,1,3
69,0.000000,0.332031,4,2,1,4
66,0.332031,0.332031,4,2,1,2
62,0.664062,0.335938,4,2,1,0
62,1.000000,0.332031,4,2,1,0
62,1.332031,0.332031,4,2,1,0
62,1.664062,0.335938,4,2,1,0
69,2.000000,0.332031,4,2,1,4
66,2.332031,0.332031,4,2,1,2
62,2.664062,0.335938,4,2,1,0
62,3.000000,0.332031,4,2,1,0
62,3.332031,0.332031,4,2,1,0
62,3.664062,0.335938,4,2,1,0
62,0.000000,0.332031,4,1,1,4
61,0.332031,0.332031,4,1,1,3
62,0.664062,0.335938,4,1,1,4
64,1.000000,0.332031,4,2,1,1
62,1.332031,0.332031,4,2,1,0
64,1.664062,0.335938,4,2,1,1
66,2.000000,0.332031,4,2,1,2
64,2.332031,0.332031,4,2,1,1
66,2.664062,0.335938,4,2,1,2
67,3.000000,0.332031,4,2,1,3
66,3.332031,0.332031,4,2,1,2
67,3.664062,0.335938,4,2,1,3
69,0.000000,0.332031,4,2,1,4
66,0.332031,0.332031,4,2,1,2
62,0.664062,0.335938,4,2,1,0
62,1.000000,0.332031,4,2,1,0
62,1.332031,0.332031,4,2,1,0
62,1.664062,0.335938,4,2,1,0
69,2.000000,0.332031,4,2,1,4
66,2.332031,0.332031,4,2,1,2
62,2.664062,0.335938,4,2,1,0
62,3.000000,0.332031,4,2,1,0
62,3.332031,0.332031,4,2,1,0
62,3.664062,0.335938,4,2,1,0
67,0.000000,0.332031,4,2,1,3
66,0.332031,0.332031,4,2,1,2
67,0.664062,0.335938,4,2,1,3
68,1.000000,0.332031,4,2,1,3
66,1.332031,0.332031,4,2,1,2
68,1.664062,0.335938,4,2,1,3
69,2.000000,0.332031,4,2,1,4
68,2.332031,0.332031,4,2,1,3
69,2.664062,0.335938,4,3,1,0
71,3.000000,0.332031,4,3,1,1
69,3.332031,0.332031,4,3,1,0
71,3.664062,0.335938,4,3,1,1
72,0.000000,0.332031,4,3,1,2
71,0.332031,0.332031,4,3,1,1
72,0.664062,0.335938,4,3,1,2
74,1.000000,0.332031,4,3,1,3
72,1.332031,0.332031,4,3,1,2
74,1.664062,0.335938,4,3,1,3
76,2.000000,0.332031,4,3,1,4
74,2.332031,0.332031,4,3,1,3
76,2.664062,0.335938,4,4,1,0
78,3.000000,0.332031,4,4,1,1
76,3.332031,0.332031,4,4,1,0
78,3.664062,0.335938,4,4,1,1
79,0.000000,0.332031,4,4,1,2
78,0.332031,0.332031,4,4,1,1
79,0.664062,0.335938,4,4,1,2
81,1.000000,0.332031,4,4,1,3
69,1.332031,0.332031,4,3,1,0
81,1.664062,0.335938,4,4,1,3
82,2.000000,0.332031,4,4,1,4
70,2.332031,0.332031,4,3,1,1
82,2.664062,0.335938,4,4,1,4
83,3.000000,0.332031,4,4,1,4
71,3.332031,0.332031,4,3,1,1
83,3.664062,0.335938,4,4,1,4
84,0.000000,0.332031,4,4,2,4
72,0.332031,0.332031,4,3,2,1
84,0.664062,0.335938,4,4,2,4
85,1.000000,0.332031,4,4,2,4
73,1.332031,0.332031,4,3,2,1
85,1.664062,0.335938,4,4,2,4
86,2.000000,0.332031,4,4,3,4
74,2.332031,0.332031,4,3,3,1
86,2.664062,0.335938,4,4,3,4
88,3.000000,0.332031,4,4,4,4
76,3.332031,0.332031,4,3,4,1
88,3.664062,0.335938,4,4,4,4
86,0.000000,0.332031,4,4,3,4
74,0.332031,0.332031,4,3,3,1
62,0.664062,0.335938,4,2,3,0
62,1.000000,0.332031,4,2,3,0
74,1.332031,0.332031,4,3,3,1
86,1.664062,0.335938,4,4,3,4
83,2.000000,0.332031,4,4,3,2
74,2.332031,0.332031,4,3,3,1
62,2.664062,0.335938,4,2,3,0
62,3.000000,0.332031,4,2,3,0
79,3.332031,0.332031,4,3,6,1
91,3.664062,0.335938,4,4,6,4
91,0.000000,0.332031,4,4,6,4
79,0.332031,0.332031,4,3,6,1
62,0.664062,0.335938,4,2,6,0
62,1.000000,0.332031,4,2,6,0
79,1.332031,0.332031,4,3,6,1
91,1.664062,0.335938,4,4,6,4
86,2.000000,0.332031,4,4,6,1
79,2.332031,0.332031,4,3,6,1
62,2.664062,0.335938,4,2,6,0
62,3.000000,0.332031,4,2,6,0
83,3.332031,0.332031,4,3,8,1
95,3.664062,0.335938,4,4,9,3
95,0.000000,1.000000,3,4,9,3
90,1.000000,1.000000,3,4,8,1
91,2.000000,1.000000,3,4,9,1
93,3.000000,1.000000,3,4,9,2
95,0.000000,1.000000,3,4,11,1
96,1.000000,1.000000,3,4,11,2
98,2.000000,2.000000,2,4,11,3
81,2.000000,1.500000,3,4,1,3
81,3.500000,0.500000,4,4,1,3
81,0.000000,2.000000,2,4,1,3
78,2.000000,1.500000,3,4,1,1
84,3.500000,0.500000,4,4,3,3
84,0.000000,2.000000,2,4,3,3
81,2.000000,1.500000,3,4,3,1
93,3.500000,0.500000,4,4,8,3
93,0.000000,4.000000,1,4,8,3
93,0.000000,1.000000,3,4,8,3
81,0.000000,2.000000,2,4,1,1
76,2.000000,1.500000,3,4,1,0
84,3.500000,0.500000,4,4,3,3
84,0.000000,2.000000,2,4,3,3
81,2.000000,1.500000,3,4,3,1
93,3.500000,0.500000,4,4,8,3
93,0.000000,4.000000,1,4,8,3
93,0.000000,1.000000,3,4,8,3
84,1.000000,1.000000,3,4,3,3
83,2.000000,1.500000,3,4,3,2
81,3.500000,0.500000,4,4,3,1
81,0.000000,4.000000,1,4,3,1
81,0.000000,1.000000,3,4,3,1
72,1.000000,1.000000,3,2,3,4
71,2.000000,1.500000,3,2,3,3
69,3.500000,0.500000,4,2,3,2
69,0.000000,4.000000,1,2,3,2
69,0.000000,1.000000,3,2,3,2
63,1.000000,1.000000,3,1,3,3
62,2.000000,1.500000,3,1,1,2
60,3.500000,0.500000,4,1,1,3
59,0.000000,4.000000,1,1,1,2
59,0.000000,1.000000,3,1,1,2
65,1.000000,1.000000,3,1,3,4
64,2.000000,1.500000,3,1,3,3
62,3.500000,0.500000,4,1,3,2
60,0.000000,2.000000,2,1,3,1
64,2.000000,1.000000,3,1,3,3
72,3.000000,1.000000,3,2,3,4
68,0.000000,1.000000,3,2,3,1
69,1.000000,1.000000,3,2,3,2
63,2.000000,1.000000,3,1,2,3
64,3.000000,1.000000,3,1,2,4
59,0.000000,1.000000,3,1,2,1
60,1.000000,1.000000,3,1,3,1
62,2.000000,1.000000,3,1,3,2
65,3.000000,1.000000,3,1,3,4
64,0.000000,1.000000,3,1,3,3
62,1.000000,0.500000,4,1,3,2
60,1.500000,0.500000,4,1,3,1
59,2.000000,1.000000,3,1,2,1
64,3.000000,1.000000,3,1,3,3
64,0.000000,1.000000,3,1,3,3
60,1.000000,1.000000,3,1,3,1
64,2.000000,1.000000,3,1,3,3
72,3.000000,1.000000,3,2,3,4
68,0.000000,1.000000,3,2,3,1
69,1.000000,1.000000,3,2,3,2
63,2.000000,1.000000,3,2,1,1
71,3.000000,1.000000,3,2,3,3
71,0.000000,1.000000,3,2,3,3
67,1.000000,1.000000,3,2,3,1
71,2.000000,1.000000,3,2,3,3
79,3.000000,1.000000,3,3,3,4
75,0.000000,1.000000,3,3,3,1
76,1.000000,1.000000,3,3,3,2
70,2.000000,1.000000,3,3,1,1
78,3.000000,1.000000,3,3,3,3
78,0.000000,1.000000,3,3,3,3
74,1.000000,1.000000,3,3,3,1
74,2.000000,1.000000,3,3,3,1
86,3.000000,1.000000,3,4,3,4
83,0.000000,0.500000,4,4,3,2
84,0.500000,0.500000,4,4,3,3
80,1.000000,0.500000,4,4,2,1
81,1.500000,0.500000,4,4,2,2
77,2.000000,0.500000,4,3,2,3
78,2.500000,0.500000,4,3,2,4
73,3.000000,0.500000,4,3,2,1
74,3.500000,0.500000,4,3,2,2
71,0.000000,0.500000,4,3,1,1
72,0.500000,0.500000,4,3,1,2
68,1.000000,0.500000,4,3,1,3
69,1.500000,0.500000,4,3,1,4
65,2.000000,0.500000,4,3,1,1
66,2.500000,0.500000,4,3,1,2
62,3.000000,0.500000,4,3,1,0
60,3.500000,0.500000,4,1,1,3
59,0.000000,0.500000,4,1,1,2
55,0.500000,0.500000,4,1,1,0
59,1.000000,0.500000,4,1,1,2
62,1.500000,0.500000,4,2,1,0
66,2.000000,0.500000,4,2,1,2
67,2.500000,0.500000,4,2,1,3
62,3.000000,0.500000,4,2,1,0
67,3.500000,0.500000,4,2,1,3
70,0.000000,0.500000,4,3,1,1
71,0.500000,0.500000,4,3,1,1
67,1.000000,0.500000,4,2,1,3
71,1.500000,0.500000,4,3,1,1
73,2.000000,0.500000,4,3,1,2
74,2.500000,0.500000,4,3,1,3
71,3.000000,0.500000,4,3,1,1
83,3.500000,0.500000,4,4,1,4
80,0.000000,0.500000,4,4,1,2
81,0.500000,0.500000,4,4,1,3
77,1.000000,0.500000,4,4,1,1
78,1.500000,0.500000,4,4,1,1
74,2.000000,0.500000,4,3,1,3
75,2.500000,0.500000,4,3,1,4
70,3.000000,0.500000,4,3,1,1
71,3.500000,0.500000,4,3,1,1
68,0.000000,0.500000,4,2,1,3
69,0.500000,0.500000,4,2,1,4
65,1.000000,0.500000,4,2,1,1
66,1.500000,0.500000,4,2,1,2
62,2.000000,0.500000,4,2,1,0
63,2.500000,0.500000,4,2,1,1
59,3.000000,0.500000,4,1,1,3
57,3.500000,0.500000,4,1,1,2
55,0.000000,0.500000,4,1,1,0
59,0.500000,0.500000,4,1,1,3
63,1.000000,0.500000,4,2,1,1
64,1.500000,0.500000,4,2,1,2
63,2.000000,0.500000,4,2,1,1
64,2.500000,0.500000,4,2,1,1
59,3.000000,0.500000,4,1,1,2
64,3.500000,0.500000,4,2,1,1
66,0.000000,0.500000,4,2,1,2
67,0.500000,0.500000,4,2,1,3
64,1.000000,0.500000,4,2,1,1
67,1.500000,0.500000,4,2,3,1
70,2.000000,0.500000,4,2,3,2
71,2.500000,0.500000,4,2,3,3
67,3.000000,0.500000,4,2,3,1
71,3.500000,0.500000,4,2,3,3
74,0.000000,0.500000,4,3,3,1
76,0.500000,0.500000,4,3,3,2
77,1.000000,0.500000,4,3,3,3
74,1.500000,0.500000,4,3,1,3
71,2.000000,0.500000,4,3,1,1
67,2.500000,0.500000,4,3,1,3
65,3.000000,0.500000,4,2,1,2
62,3.500000,0.500000,4,2,1,0
64,0.000000,0.500000,4,2,1,1
67,0.500000,0.500000,4,2,1,3
71,1.000000,0.500000,4,3,1,1
72,1.500000,0.500000,4,3,1,2
71,2.000000,0.500000,4,3,1,1
72,2.500000,0.500000,4,3,1,2
67,3.000000,0.500000,4,2,1,3
72,3.500000,0.500000,4,3,1,2
75,0.000000,0.500000,4,3,1,3
76,0.500000,0.500000,4,3,1,4
72,1.000000,0.500000,4,3,1,2
76,1.500000,0.500000,4,4,1,0
78,2.000000,0.500000,4,4,1,1
79,2.500000,0.500000,4,4,1,2
76,3.000000,0.500000,4,4,1,0
79,3.500000,0.500000,4,4,1,2
83,0.000000,0.500000,4,4,3,2
84,0.500000,0.500000,4,4,3,3
86,1.000000,0.500000,4,4,3,4
83,1.500000,0.500000,4,4,3,2
80,2.000000,0.500000,4,4,2,1
76,2.500000,0.500000,4,4,2,0
74,3.000000,0.500000,4,3,1,3
71,3.500000,0.500000,4,3,1,1
72,0.000000,0.500000,4,3,2,1
84,0.500000,0.500000,4,4,2,4
83,1.000000,0.500000,4,4,2,3
81,1.500000,0.500000,4,4,2,2
80,2.000000,0.500000,4,4,2,1
83,2.500000,0.500000,4,4,2,3
81,3.000000,0.500000,4,4,2,2
76,3.500000,0.500000,4,3,2,3
76,0.000000,0.500000,4,3,2,3
84,0.500000,0.500000,4,4,2,4
83,1.000000,0.500000,4,4,2,3
81,1.500000,0.500000,4,4,2,2
80,2.000000,0.500000,4,4,2,1
83,2.500000,0.500000,4,4,2,3
81,3.000000,0.500000,4,4,2,2
76,3.500000,0.500000,4,3,2,3
76,0.000000,0.500000,4,3,2,3
84,0.500000,0.500000,4,4,2,4
83,1.000000,0.500000,4,4,2,3
81,1.500000,0.500000,4,4,2,2
80,2.000000,0.500000,4,4,2,1
83,2.500000,0.500000,4,4,2,3
81,3.000000,0.500000,4,4,2,2
76,3.500000,0.500000,4,4,2,0
75,0.000000,0.500000,4,3,3,1
78,0.500000,0.500000,4,3,3,3
81,1.000000,0.500000,4,4,3,1
83,1.500000,0.500000,4,4,4,1
84,2.000000,0.500000,4,4,4,2
85,2.500000,0.500000,4,4,4,3
86,3.000000,0.500000,4,4,5,2
87,3.500000,0.500000,4,4,5,3
88,0.000000,1.000000,3,4,5,4
76,3.000000,0.500000,4,4,1,0
88,3.500000,0.500000,4,4,4,4
83,0.000000,0.500000,4,4,3,2
84,0.500000,0.500000,4,4,3,3
80,1.000000,0.500000,4,4,2,1
81,1.500000,0.500000,4,4,2,2
75,2.000000,0.500000,4,3,1,3
76,2.500000,0.500000,4,3,1,4
71,3.000000,0.500000,4,3,1,1
72,3.500000,0.500000,4,3,1,2
68,0.000000,0.500000,4,2,1,3
69,0.500000,0.500000,4,2,1,4
63,1.000000,0.500000,4,2,1,1
64,1.500000,0.500000,4,2,1,2
59,2.000000,0.500000,4,1,1,3
60,2.500000,0.500000,4,1,1,4
56,3.000000,0.500000,4,1,1,1
57,3.500000,0.500000,4,1,1,2
56,0.000000,0.500000,4,1,1,1
59,0.500000,0.500000,4,1,1,2
64,1.000000,0.500000,4,2,1,1
68,1.500000,0.500000,4,2,1,3
71,2.000000,0.500000,4,3,1,1
76,2.500000,0.500000,4,3,4,1
80,3.000000,0.500000,4,3,4,3
83,3.500000,0.500000,4,4,4,1
83,0.000000,0.500000,4,4,4,1
80,0.500000,0.500000,4,3,4,3
76,1.000000,0.500000,4,3,4,1
80,1.500000,0.500000,4,3,4,3
83,2.000000,0.500000,4,4,4,1
88,2.500000,0.500000,4,4,7,1
92,3.000000,0.500000,4,4,7,3
92,3.500000,0.500000,4,4,7,3
92,0.000000,0.500000,4,4,7,3
93,0.500000,0.500000,4,4,7,4
87,1.000000,0.500000,4,4,6,1
88,1.500000,0.500000,4,4,6,2
83,2.000000,0.500000,4,4,4,1
84,2.500000,0.500000,4,4,4,2
80,3.000000,0.500000,4,3,4,3
81,3.500000,0.500000,4,3,4,4
75,0.000000,0.500000,4,3,3,1
76,0.500000,0.500000,4,3,3,2
72,1.000000,0.500000,4,3,3,4
69,1.500000,0.500000,4,3,3,2
71,2.000000,1.500000,3,2,3,3
71,3.500000,0.500000,4,2,3,3
71,0.000000,2.000000,2,2,3,3
68,2.000000,1.000000,3,2,3,1
76,3.000000,1.000000,3,3,3,2
76,0.000000,2.000000,2,3,3,2
71,2.000000,1.000000,3,2,3,3
80,3.000000,1.000000,3,3,3,4
80,0.000000,4.000000,1,3,3,4
80,0.000000,1.000000,3,3,3,4
71,0.000000,2.000000,2,2,3,3
68,2.000000,1.000000,3,2,3,1
76,3.000000,1.000000,3,3,3,2
76,0.000000,2.000000,2,3,4,1
71,2.000000,1.000000,3,2,4,2
80,3.000000,1.000000,3,3,4,3
80,0.000000,4.000000,1,3,4,3
80,0.000000,3.000000,2,3,4,3
80,0.000000,2.000000,2,3,3,4
77,2.000000,1.000000,3,3,3,2
80,3.000000,1.000000,3,3,3,4
80,0.000000,4.000000,1,3,3,4
80,0.000000,2.000000,2,3,3,4
77,2.000000,1.000000,3,3,3,2
80,3.000000,1.000000,3,3,3,4
80,0.000000,4.000000,1,3,3,4
80,0.000000,2.000000,2,3,3,4
77,2.000000,1.000000,3,3,3,2
80,3.000000,1.000000,3,3,3,4
80,0.000000,2.000000,2,3,3,4
77,2.000000,1.000000,3,3,3,2
80,3.000000,1.000000,3,3,3,4
80,0.000000,4.000000,1,3,3,4
80,0.000000,4.000000,1,3,3,4
80,0.000000,2.000000,2,3,3,4
77,2.000000,1.000000,3,3,3,2
80,3.000000,1.000000,3,3,3,4
78,0.000000,2.000000,2,3,3,2
75,2.000000,1.000000,3,3,3,1
78,3.000000,1.000000,3,3,3,3
76,0.000000,2.000000,2,3,3,2
73,2.000000,1.000000,3,3,2,1
76,3.000000,1.000000,3,3,2,3
75,0.000000,2.000000,2,3,2,2
71,2.000000,1.000000,3,3,1,1
75,3.000000,1.000000,3,3,1,3
72,0.000000,2.000000,2,2,3,4
69,2.000000,1.000000,3,2,3,2
72,3.000000,1.000000,3,2,3,4
71,0.000000,2.000000,2,2,3,3
67,2.000000,1.000000,3,2,3,1
71,3.000000,1.000000,3,2,3,3
69,0.000000,1.000000,3,2,3,2
67,1.000000,1.000000,3,2,3,1
66,2.000000,1.000000,3,1,3,4
64,3.000000,1.000000,3,1,3,3
63,0.000000,2.000000,2,1,3,2
66,2.000000,1.000000,3,1,3,4
69,3.000000,1.000000,3,2,3,2
72,0.000000,2.000000,2,2,3,4
69,2.000000,1.000000,3,2,3,2
72,3.000000,1.000000,3,2,3,4
71,0.000000,2.000000,2,2,3,3
67,2.000000,1.000000,3,2,3,1
71,3.000000,1.000000,3,2,3,3
69,0.000000,1.000000,3,2,3,2
67,1.000000,1.000000,3,2,3,1
66,2.000000,1.000000,3,2,1,2
64,3.000000,1.000000,3,2,1,1
63,0.000000,4.000000,1,2,1,1
63,0.000000,0.500000,4,2,1,1
66,0.500000,0.500000,4,2,1,2
