pitch,start,duration,beat_type,string,position,finger
81,1.000000,0.500000,4,4,3,1
83,1.500000,0.500000,4,4,3,2
84,0.000000,1.000000,3,4,3,3
91,1.000000,0.750000,4,4,6,4
90,1.750000,0.250000,5,4,6,3
88,0.000000,2.000000,2,4,6,2
83,0.000000,2.000000,2,4,3,2
100,0.000000,2.000000,2,4,3,4
95,0.000000,2.000000,2,4,3,2
88,0.000000,2.000000,2,4,4,4
83,0.000000,2.000000,2,4,3,2
85,0.000000,2.000000,2,4,3,3
85,0.000000,1.000000,3,4,3,3
83,1.000000,0.500000,4,4,3,2
81,1.500000,0.500000,4,4,3,1
80,0.000000,1.000000,3,3,3,4
71,1.000000,0.500000,4,2,3,3
80,1.500000,0.500000,4,3,3,4
78,0.000000,0.500000,4,3,3,3
76,0.500000,0.500000,4,3,3,2
75,1.000000,0.500000,4,3,3,1
76,1.500000,0.500000,4,3,3,2
81,0.000000,1.000000,3,3,4,4
81,1.000000,1.000000,3,3,4,4
81,0.000000,1.000000,3,3,4,4
71,1.000000,0.500000,4,3,1,1
80,0.000000,1.000000,3,3,3,4
72,1.000000,0.500000,4,3,1,1
80,1.500000,0.500000,4,3,3,4
78,0.000000,0.500000,4,3,3,3
76,0.500000,0.500000,4,3,3,2
75,1.000000,0.500000,4,3,3,1
76,1.500000,0.500000,4,3,3,2
78,0.000000,1.000000,3,3,3,3
78,1.000000,1.000000,3,3,3,3
78,0.000000,1.500000,3,3,3,3
78,1.500000,0.500000,4,3,4,3
80,0.000000,1.000000,3,3,3,4
71,1.000000,0.500000,4,2,1,1
80,1.500000,0.500000,4,3,3,4
78,0.000000,0.500000,4,3,3,3
76,0.500000,0.500000,4,3,3,2
75,1.000000,0.500000,4,3,3,1
76,1.500000,0.500000,4,3,3,2
85,0.000000,1.000000,3,4,3,3
85,1.000000,1.000000,3,4,5,1
85,0.000000,1.000000,3,4,5,1
87,1.000000,0.500000,4,4,6,1
88,1.500000,0.500000,4,4,6,2
93,0.000000,0.500000,4,4,7,4
90,0.500000,1.000000,3,4,7,2
88,1.500000,0.500000,4,4,7,1
86,0.000000,0.500000,4,4,5,2
84,0.500000,0.500000,4,4,5,1
78,1.000000,0.750000,4,4,1,1
85,1.750000,0.250000,5,4,3,3
85,0.000000,0.500000,4,4,3,3
83,0.500000,1.000000,3,4,3,2
80,1.500000,0.500000,4,3,3,4
78,0.000000,0.500000,4,3,3,3
76,0.500000,0.500000,4,3,3,2
71,1.000000,0.750000,4,3,1,1
72,1.750000,0.250000,5,3,1,2
81,0.000000,0.500000,4,3,4,4
78,0.500000,1.000000,3,3,3,3
76,1.500000,0.500000,4,3,3,2
74,0.000000,0.500000,4,3,3,1
72,0.500000,0.500000,4,2,3,4
66,1.000000,0.750000,4,2,1,3
73,1.750000,0.250000,5,2,3,4
73,0.000000,1.000000,3,2,3,4
71,1.000000,0.500000,4,2,3,3
68,1.500000,0.500000,4,2,3,1
66,0.000000,0.500000,4,1,3,4
64,0.500000,0.500000,4,1,3,3
59,1.000000,0.750000,4,1,2,1
60,1.750000,0.250000,5,1,2,2
61,0.000000,0.500000,4,1,1,3
56,0.500000,0.500000,4,1,1,1
57,1.000000,0.500000,4,1,1,1
59,1.500000,0.500000,4,1,1,2
61,0.000000,0.500000,4,1,1,3
69,0.500000,0.500000,4,2,1,4
68,1.000000,0.500000,4,2,1,3
66,1.500000,0.500000,4,2,1,2
64,0.000000,0.500000,4,2,1,1
60,0.500000,0.500000,4,1,1,2
61,1.000000,0.500000,4,1,1,3
63,1.500000,0.500000,4,2,1,1
64,0.000000,0.500000,4,2,1,1
76,0.500000,0.500000,4,2,5,4
75,1.000000,0.500000,4,2,5,3
73,1.500000,0.500000,4,2,5,2
71,0.000000,0.500000,4,2,5,1
63,0.500000,0.500000,4,2,1,1
66,1.000000,0.500000,4,2,1,3
64,1.500000,0.500000,4,2,1,2
63,0.000000,0.500000,4,2,1,1
71,0.500000,0.500000,4,2,3,3
71,1.000000,0.750000,4,2,3,3
68,1.750000,0.250000,5,2,2,2
68,0.000000,1.000000,3,2,2,2
66,1.000000,1.000000,3,2,2,1
61,0.000000,1.000000,3,1,2,2
63,1.000000,1.000000,3,1,3,2
64,0.000000,2.000000,2,1,3,3
64,0.000000,1.000000,3,1,3,3
68,1.000000,0.500000,4,2,3,1
71,1.500000,0.500000,4,2,3,3
72,0.000000,1.000000,3,2,4,2
73,1.000000,1.000000,3,2,4,3
73,0.000000,1.000000,3,3,3,1
75,1.000000,1.000000,3,3,3,2
76,0.000000,2.000000,2,3,3,2
76,0.000000,1.000000,3,3,3,2
80,1.000000,0.500000,4,3,3,4
83,1.500000,0.500000,4,4,3,2
84,0.000000,1.000000,3,4,5,1
85,1.000000,1.000000,3,4,5,2
85,0.000000,1.000000,3,4,6,1
87,1.000000,1.000000,3,4,6,2
88,0.000000,2.000000,2,4,6,3
88,0.000000,2.000000,2,4,6,3
88,0.000000,2.000000,2,4,6,3
88,0.000000,2.000000,2,4,6,3
88,0.000000,2.000000,2,4,6,3
88,0.000000,2.000000,2,4,6,3
88,0.000000,2.000000,2,4,6,3
88,0.000000,1.000000,3,4,6,3
