pitch,start,duration,beat_type,string,position,finger
81,2.000000,0.500000,4,4,2,2
80,2.500000,0.500000,4,4,2,1
81,3.000000,0.500000,4,4,2,2
80,3.500000,0.500000,4,4,2,1
81,0.000000,1.000000,3,4,2,2
86,1.500000,0.500000,4,4,3,4
85,2.000000,0.500000,4,4,3,3
86,2.500000,0.500000,4,4,3,4
78,3.000000,0.500000,4,4,1,1
83,3.500000,0.500000,4,4,1,4
81,0.000000,0.500000,4,4,1,3
79,0.500000,0.500000,4,4,1,2
79,1.500000,0.500000,4,4,1,2
79,2.000000,0.250000,5,4,1,2
79,2.250000,0.500000,4,4,1,2
78,2.750000,0.500000,4,4,1,1
79,3.250000,0.500000,4,4,1,2
78,3.750000,0.500000,4,4,1,1
79,0.000000,1.000000,3,4,1,2
87,1.500000,0.500000,4,4,3,4
88,2.000000,0.500000,4,4,4,4
80,2.500000,0.500000,4,4,2,1
81,3.000000,0.500000,4,4,2,2
76,3.500000,0.500000,4,4,1,0
79,0.000000,0.500000,4,4,1,2
78,0.500000,0.500000,4,4,1,1
81,1.500000,0.250000,5,4,1,3
78,1.750000,0.250000,5,4,1,1
74,2.000000,0.250000,5,3,1,3
69,2.250000,0.250000,5,3,1,0
66,2.500000,0.250000,5,2,1,2
62,2.750000,0.250000,5,2,1,0
67,3.000000,0.250000,5,2,1,3
64,3.250000,0.250000,5,2,1,1
61,3.500000,0.250000,5,1,1,4
57,3.750000,0.250000,5,1,1,1
66,0.000000,0.250000,5,2,1,2
62,0.250000,0.250000,5,2,1,0
67,0.500000,0.250000,5,2,1,3
64,0.750000,0.250000,5,2,1,1
69,1.000000,0.500000,4,2,1,4
81,1.500000,0.250000,5,4,1,3
78,1.750000,0.250000,5,4,1,1
74,2.000000,0.250000,5,3,1,3
69,2.250000,0.250000,5,3,1,0
66,2.500000,0.250000,5,2,1,2
62,2.750000,0.250000,5,2,1,0
67,3.000000,0.250000,5,2,1,3
64,3.250000,0.250000,5,2,1,1
61,3.500000,0.250000,5,1,1,4
57,3.750000,0.250000,5,1,1,1
66,0.000000,0.250000,5,2,1,2
62,0.250000,0.250000,5,2,1,0
67,0.500000,0.250000,5,2,1,3
64,0.750000,0.250000,5,2,1,1
69,1.000000,0.500000,4,2,1,4
69,1.500000,0.250000,5,2,1,4
66,1.750000,0.250000,5,2,1,2
71,2.000000,0.250000,5,3,1,1
67,2.250000,0.250000,5,2,1,3
73,2.500000,0.250000,5,3,1,2
69,2.750000,0.250000,5,3,1,0
74,3.000000,0.250000,5,3,1,3
69,3.250000,0.250000,5,3,1,0
76,3.500000,0.250000,5,3,1,4
73,3.750000,0.250000,5,3,1,2
78,0.000000,0.250000,5,4,1,1
74,0.250000,0.250000,5,3,1,3
79,0.500000,0.250000,5,4,1,2
76,0.750000,0.250000,5,4,1,0
81,1.000000,0.250000,5,4,1,3
78,1.250000,0.250000,5,4,1,1
82,1.500000,0.250000,5,4,1,4
78,1.750000,0.250000,5,4,1,1
83,2.000000,1.000000,3,4,4,1
86,3.000000,1.000000,3,4,4,3
76,0.000000,2.000000,2,3,4,1
76,2.000000,0.250000,5,3,4,1
78,2.250000,0.250000,5,3,4,2
79,2.500000,0.250000,5,3,4,3
78,2.750000,0.250000,5,3,4,2
81,3.000000,0.250000,5,3,4,4
79,3.250000,0.250000,5,3,4,3
78,3.500000,0.250000,5,3,3,3
76,3.750000,0.250000,5,3,3,2
74,0.000000,1.000000,3,3,3,1
62,0.000000,2.000000,2,1,3,2
64,2.000000,2.000000,2,1,5,1
66,0.000000,1.000000,3,1,5,2
69,1.000000,0.250000,5,1,5,4
67,1.250000,0.750000,4,1,5,3
64,2.000000,1.000000,3,1,5,1
62,0.000000,0.500000,4,1,3,2
64,0.500000,0.250000,5,1,3,3
66,0.750000,0.250000,5,1,3,4
67,1.000000,0.250000,5,2,3,1
69,1.250000,0.250000,5,2,3,2
71,1.500000,0.250000,5,2,3,3
73,1.750000,0.250000,5,2,3,4
74,2.000000,0.250000,5,3,3,1
76,2.250000,0.250000,5,3,3,2
78,2.500000,0.250000,5,3,3,3
79,2.750000,0.250000,5,3,3,4
81,3.000000,0.250000,5,4,3,1
83,3.250000,0.250000,5,4,3,2
85,3.500000,0.250000,5,4,3,3
86,3.750000,0.250000,5,4,3,4
86,0.000000,0.500000,4,4,3,4
83,0.500000,0.250000,5,4,3,2
83,1.000000,0.500000,4,4,2,3
79,1.500000,0.250000,5,4,2,1
79,2.000000,0.500000,4,4,2,1
76,2.500000,0.250000,5,4,2,0
78,0.000000,0.250000,5,4,1,1
79,0.250000,0.250000,5,4,1,2
81,0.500000,0.250000,5,4,3,1
83,0.750000,0.250000,5,4,3,2
81,1.000000,0.250000,5,4,3,1
83,1.250000,0.250000,5,4,3,2
85,1.500000,0.250000,5,4,3,3
86,1.750000,0.250000,5,4,3,4
76,2.000000,1.750000,3,3,3,2
74,3.750000,0.125000,6,3,3,1
76,3.875000,0.125000,6,3,3,2
74,0.000000,1.000000,3,3,3,1
81,0.000000,4.000000,1,4,3,1
81,0.000000,4.000000,1,4,3,1
81,0.000000,1.000000,3,4,3,1
88,1.375000,0.125000,6,4,5,3
86,1.500000,0.250000,5,4,5,2
85,1.750000,0.250000,5,4,5,1
86,2.000000,0.500000,4,4,5,2
86,2.500000,0.500000,4,4,5,2
86,3.000000,0.500000,4,4,5,2
86,3.500000,0.500000,4,4,5,2
86,0.000000,0.125000,6,4,5,2
88,0.125000,0.125000,6,4,5,3
90,0.250000,0.750000,4,4,5,4
88,1.375000,0.125000,6,4,5,3
86,1.500000,0.250000,5,4,5,2
85,1.750000,0.250000,5,4,5,1
86,2.000000,0.500000,4,4,5,2
86,2.500000,0.500000,4,4,5,2
86,3.000000,0.500000,4,4,5,2
86,3.500000,0.500000,4,4,5,2
86,0.000000,0.125000,6,4,5,2
88,0.125000,0.125000,6,4,5,3
90,0.250000,0.750000,4,4,5,4
83,1.000000,0.125000,6,4,3,2
85,1.125000,0.125000,6,4,3,3
86,1.250000,0.750000,4,4,3,4
79,2.000000,0.125000,6,4,1,2
81,2.125000,0.125000,6,4,1,3
83,2.250000,0.750000,4,4,1,4
76,3.000000,0.125000,6,4,1,0
78,3.125000,0.125000,6,4,1,1
79,3.250000,0.750000,4,4,1,2
69,0.000000,2.000000,2,3,1,0
76,2.000000,1.750000,3,3,3,2
74,3.750000,0.125000,6,3,3,1
76,3.875000,0.125000,6,3,3,2
86,0.000000,0.250000,5,4,5,2
88,0.250000,0.250000,5,4,5,3
90,0.500000,0.250000,5,4,5,4
90,0.750000,0.250000,5,4,5,4
83,1.000000,0.250000,5,4,3,2
85,1.250000,0.250000,5,4,3,3
86,1.500000,0.250000,5,4,3,4
86,1.750000,0.250000,5,4,3,4
79,2.000000,0.250000,5,4,1,2
81,2.250000,0.250000,5,4,1,3
83,2.500000,0.250000,5,4,1,4
83,2.750000,0.250000,5,4,1,4
76,3.000000,0.250000,5,4,1,0
78,3.250000,0.250000,5,4,1,1
79,3.500000,0.250000,5,4,1,2
79,3.750000,0.250000,5,4,1,2
57,0.000000,2.000000,2,1,1,1
57,2.000000,0.250000,5,1,1,1
69,2.250000,0.250000,5,2,1,4
68,2.500000,0.250000,5,2,1,3
69,2.750000,0.250000,5,3,1,0
71,3.000000,0.250000,5,3,1,1
69,3.250000,0.250000,5,3,1,0
73,3.500000,0.250000,5,3,1,2
69,3.750000,0.250000,5,3,1,0
74,0.000000,0.250000,5,3,1,3
69,0.250000,0.250000,5,3,1,0
76,0.500000,0.250000,5,4,1,0
69,0.750000,0.250000,5,3,1,0
78,1.000000,0.250000,5,4,1,1
69,1.250000,0.250000,5,3,1,0
79,1.500000,0.250000,5,4,1,2
69,1.750000,0.250000,5,3,1,0
81,2.000000,0.250000,5,4,3,1
69,2.250000,0.250000,5,3,3,0
83,2.500000,0.250000,5,4,3,2
69,2.750000,0.250000,5,3,3,0
85,3.000000,0.250000,5,4,3,3
69,3.250000,0.250000,5,3,3,0
86,3.500000,0.250000,5,4,3,4
69,3.750000,0.250000,5,3,3,0
81,0.000000,1.000000,3,4,3,1
81,1.000000,2.000000,2,4,3,1
79,3.000000,0.250000,5,3,3,4
78,3.250000,0.250000,5,3,3,3
76,3.500000,0.250000,5,3,3,2
74,3.750000,0.250000,5,3,3,1
76,0.000000,2.000000,2,3,3,2
76,2.000000,1.500000,3,3,3,2
74,3.500000,0.250000,5,3,3,1
76,3.750000,0.250000,5,3,3,2
74,0.000000,1.000000,3,3,3,1
81,0.000000,2.000000,2,4,1,3
82,2.000000,2.000000,2,4,1,4
82,0.000000,0.250000,5,4,1,4
81,0.250000,0.250000,5,4,1,3
79,0.500000,0.250000,5,4,1,2
77,0.750000,0.250000,5,4,1,1
81,1.000000,0.250000,5,4,1,3
79,1.250000,0.250000,5,4,1,2
77,1.500000,0.250000,5,4,1,1
76,1.750000,0.250000,5,4,1,0
79,2.000000,0.250000,5,4,1,2
77,2.250000,0.250000,5,4,1,1
76,2.500000,0.250000,5,4,1,0
74,2.750000,0.250000,5,3,1,3
77,3.000000,0.250000,5,4,1,1
76,3.250000,0.250000,5,4,1,0
74,3.500000,0.250000,5,3,1,3
73,3.750000,0.250000,5,3,1,2
74,0.000000,1.000000,3,3,1,3
81,0.000000,2.000000,2,4,1,3
82,2.000000,2.000000,2,4,1,4
82,0.000000,0.250000,5,4,1,4
81,0.250000,0.250000,5,4,1,3
79,0.500000,0.250000,5,4,1,2
77,0.750000,0.250000,5,4,1,1
81,1.000000,0.250000,5,4,1,3
79,1.250000,0.250000,5,4,1,2
77,1.500000,0.250000,5,4,1,1
76,1.750000,0.250000,5,4,1,0
79,2.000000,0.250000,5,4,1,2
77,2.250000,0.250000,5,4,1,1
76,2.500000,0.250000,5,4,1,0
74,2.750000,0.250000,5,3,1,3
77,3.000000,0.250000,5,4,1,1
76,3.250000,0.250000,5,4,1,0
74,3.500000,0.250000,5,3,1,3
73,3.750000,0.250000,5,3,1,2
73,0.000000,0.250000,5,3,1,2
74,0.250000,0.250000,5,3,1,3
73,0.500000,0.250000,5,3,1,2
74,0.750000,0.250000,5,3,1,3
62,1.000000,0.250000,5,2,1,0
65,1.250000,0.250000,5,2,1,2
69,1.500000,0.250000,5,3,1,0
74,1.750000,0.250000,5,3,1,3
73,2.000000,0.250000,5,3,1,2
74,2.250000,0.250000,5,3,1,3
73,2.500000,0.250000,5,3,1,2
74,2.750000,0.250000,5,3,1,3
62,3.000000,0.250000,5,2,1,0
65,3.250000,0.250000,5,2,1,2
69,3.500000,0.250000,5,3,1,0
74,3.750000,0.250000,5,3,1,3
73,0.000000,0.250000,5,3,1,2
69,0.250000,0.250000,5,3,1,0
68,0.500000,0.250000,5,2,1,3
69,0.750000,0.250000,5,2,1,4
68,1.000000,0.250000,5,2,1,3
69,1.250000,0.250000,5,2,1,4
68,1.500000,0.250000,5,2,1,3
69,1.750000,0.250000,5,3,1,0
70,2.000000,0.250000,5,3,1,1
69,2.250000,0.250000,5,3,1,0
71,2.500000,0.250000,5,3,1,1
69,2.750000,0.250000,5,3,1,0
72,3.000000,0.250000,5,3,1,2
69,3.250000,0.250000,5,3,1,0
73,3.500000,0.250000,5,3,1,2
69,3.750000,0.250000,5,3,1,0
73,0.000000,0.250000,5,3,1,2
74,0.250000,0.250000,5,3,1,3
73,0.500000,0.250000,5,3,1,2
74,0.750000,0.250000,5,3,1,3
62,1.000000,0.250000,5,2,1,0
65,1.250000,0.250000,5,2,1,2
69,1.500000,0.250000,5,3,1,0
74,1.750000,0.250000,5,3,1,3
73,2.000000,0.250000,5,3,1,2
74,2.250000,0.250000,5,3,1,3
73,2.500000,0.250000,5,3,1,2
74,2.750000,0.250000,5,3,1,3
62,3.000000,0.250000,5,2,1,0
65,3.250000,0.250000,5,2,1,2
69,3.500000,0.250000,5,3,1,0
74,3.750000,0.250000,5,3,1,3
73,0.000000,0.250000,5,3,1,2
69,0.250000,0.250000,5,3,1,0
68,0.500000,0.250000,5,2,1,3
69,0.750000,0.250000,5,2,1,4
68,1.000000,0.250000,5,2,1,3
69,1.250000,0.250000,5,2,1,4
68,1.500000,0.250000,5,2,1,3
69,1.750000,0.250000,5,3,1,0
70,2.000000,0.250000,5,3,1,1
69,2.250000,0.250000,5,3,1,0
71,2.500000,0.250000,5,3,1,1
69,2.750000,0.250000,5,3,1,0
72,3.000000,0.250000,5,3,1,2
69,3.250000,0.250000,5,3,1,0
73,3.500000,0.250000,5,3,1,2
69,3.750000,0.250000,5,3,1,0
74,0.000000,0.375000,5,3,2,2
76,0.375000,0.125000,6,3,2,3
74,0.500000,0.250000,5,3,2,2
73,0.750000,0.250000,5,3,2,1
74,1.000000,0.500000,4,3,3,1
76,1.500000,0.500000,4,3,3,2
77,2.000000,1.000000,3,3,3,3
74,0.500000,0.500000,4,3,3,1
86,1.000000,0.500000,4,4,3,4
84,1.500000,0.500000,4,4,3,3
84,2.000000,0.500000,4,4,3,3
83,2.500000,0.500000,4,4,3,3
83,3.000000,0.500000,4,4,3,3
81,3.500000,0.500000,4,4,3,2
80,0.000000,0.500000,4,4,2,1
83,0.500000,0.500000,4,4,2,3
74,1.000000,3.000000,2,3,2,2
74,0.000000,0.375000,5,3,2,2
76,0.375000,0.125000,6,3,2,3
74,0.500000,0.250000,5,3,2,2
73,0.750000,0.250000,5,3,2,1
74,1.000000,0.500000,4,3,3,1
77,1.500000,0.500000,4,3,3,3
68,2.000000,1.000000,3,2,3,1
83,0.500000,0.500000,4,4,3,2
86,1.000000,0.500000,4,4,3,4
80,1.500000,0.500000,4,4,2,1
83,2.000000,0.500000,4,4,2,3
74,2.500000,0.500000,4,3,2,2
77,3.000000,0.500000,4,3,2,4
71,3.500000,0.500000,4,3,1,1
72,0.000000,1.000000,3,3,1,2
75,0.000000,0.250000,5,3,1,3
76,0.250000,0.250000,5,3,1,4
75,0.500000,0.250000,5,3,1,3
76,0.750000,0.250000,5,3,1,4
64,1.000000,0.250000,5,2,1,1
67,1.250000,0.250000,5,2,1,3
71,1.500000,0.250000,5,3,1,1
76,1.750000,0.250000,5,3,1,4
75,2.000000,0.250000,5,3,1,3
76,2.250000,0.250000,5,3,1,4
75,2.500000,0.250000,5,3,1,3
76,2.750000,0.250000,5,3,1,4
64,3.000000,0.250000,5,2,1,1
67,3.250000,0.250000,5,2,1,3
71,3.500000,0.250000,5,3,1,1
76,3.750000,0.250000,5,3,1,4
75,0.000000,0.250000,5,3,1,3
71,0.250000,0.250000,5,3,1,1
70,0.500000,0.250000,5,3,1,1
71,0.750000,0.250000,5,3,1,2
70,1.000000,0.250000,5,3,1,1
71,1.250000,0.250000,5,3,1,2
70,1.500000,0.250000,5,3,1,1
71,1.750000,0.250000,5,3,1,2
72,2.000000,0.250000,5,3,1,2
71,2.250000,0.250000,5,3,1,1
73,2.500000,0.250000,5,3,1,2
71,2.750000,0.250000,5,3,1,1
74,3.000000,0.250000,5,3,1,3
71,3.250000,0.250000,5,3,1,1
75,3.500000,0.250000,5,3,1,4
71,3.750000,0.250000,5,3,1,1
76,0.000000,1.000000,3,3,1,4
73,0.000000,0.250000,5,3,1,2
74,0.250000,0.250000,5,3,1,3
73,0.500000,0.250000,5,3,1,2
74,0.750000,0.250000,5,3,1,3
62,1.000000,0.250000,5,2,1,0
65,1.250000,0.250000,5,2,1,2
69,1.500000,0.250000,5,3,1,0
74,1.750000,0.250000,5,3,1,3
73,2.000000,0.250000,5,3,1,2
74,2.250000,0.250000,5,3,1,3
73,2.500000,0.250000,5,3,1,2
74,2.750000,0.250000,5,3,1,3
62,3.000000,0.250000,5,2,1,0
65,3.250000,0.250000,5,2,1,2
69,3.500000,0.250000,5,3,1,0
74,3.750000,0.250000,5,3,1,3
73,0.000000,0.250000,5,3,1,2
69,0.250000,0.250000,5,3,1,0
68,0.500000,0.250000,5,2,1,3
69,0.750000,0.250000,5,2,1,4
68,1.000000,0.250000,5,2,1,3
69,1.250000,0.250000,5,2,1,4
68,1.500000,0.250000,5,2,1,3
69,1.750000,0.250000,5,3,1,0
70,2.000000,0.250000,5,3,1,1
69,2.250000,0.250000,5,3,1,0
71,2.500000,0.250000,5,3,1,1
69,2.750000,0.250000,5,3,1,0
72,3.000000,0.250000,5,3,1,2
69,3.250000,0.250000,5,3,1,0
73,3.500000,0.250000,5,3,1,2
69,3.750000,0.250000,5,3,1,0
74,0.000000,1.000000,3,3,1,3
79,0.000000,2.000000,2,4,1,2
81,2.000000,2.000000,2,4,1,3
81,0.000000,0.250000,5,4,1,3
79,0.250000,0.250000,5,4,1,2
77,0.500000,0.250000,5,4,1,1
76,0.750000,0.250000,5,4,1,0
79,1.000000,0.250000,5,4,1,2
77,1.250000,0.250000,5,4,1,1
76,1.500000,0.250000,5,4,1,0
74,1.750000,0.250000,5,3,1,3
77,2.000000,0.250000,5,4,1,1
76,2.250000,0.250000,5,4,1,0
74,2.500000,0.250000,5,3,1,3
72,2.750000,0.250000,5,3,1,2
76,3.000000,0.250000,5,3,1,4
74,3.250000,0.250000,5,3,1,3
72,3.500000,0.250000,5,3,1,2
71,3.750000,0.250000,5,3,1,1
72,0.000000,1.000000,3,3,1,2
76,1.000000,1.500000,3,3,3,2
77,2.500000,0.250000,5,3,3,3
79,2.750000,0.250000,5,3,3,4
77,3.000000,0.500000,4,3,3,3
76,3.500000,0.500000,4,3,3,2
76,0.000000,0.500000,4,3,3,2
74,0.500000,0.500000,4,3,3,1
74,1.000000,1.500000,3,3,3,1
74,2.500000,0.500000,4,3,3,1
76,3.000000,0.500000,4,3,3,2
71,3.500000,0.500000,4,3,1,1
74,0.000000,0.500000,4,3,1,3
72,0.500000,0.500000,4,3,1,2
72,1.000000,1.500000,3,3,1,2
71,2.500000,0.250000,5,3,1,1
72,2.750000,0.250000,5,3,1,2
74,3.000000,0.500000,4,3,1,3
72,3.500000,0.500000,4,3,1,2
72,0.000000,0.250000,5,3,1,2
71,0.250000,0.250000,5,3,1,1
76,0.500000,0.250000,5,3,1,4
74,0.750000,0.250000,5,3,1,3
74,1.000000,1.500000,3,3,1,3
79,2.500000,0.500000,4,3,3,4
78,3.000000,0.500000,4,3,3,3
77,3.500000,0.500000,4,3,3,2
75,0.000000,0.500000,4,3,3,1
76,0.500000,0.500000,4,3,3,2
76,1.000000,1.000000,3,3,4,1
76,2.000000,0.250000,5,3,4,1
78,2.250000,0.250000,5,3,4,2
79,2.500000,0.250000,5,3,4,3
78,2.750000,0.250000,5,3,4,2
81,3.000000,0.250000,5,3,4,4
79,3.250000,0.250000,5,3,4,3
78,3.500000,0.250000,5,3,3,3
76,3.750000,0.250000,5,3,3,2
76,0.000000,0.500000,4,3,3,2
74,0.500000,0.500000,4,3,3,1
74,1.000000,1.000000,3,3,3,1
74,2.000000,0.332031,4,3,3,1
76,2.332031,0.332031,4,3,3,2
78,2.664062,0.335938,4,3,3,3
79,3.000000,0.332031,4,3,3,4
81,3.332031,0.332031,4,4,3,1
83,3.664062,0.335938,4,4,3,2
84,0.000000,1.000000,3,4,3,3
81,1.000000,1.000000,3,4,1,3
78,2.000000,1.000000,3,3,3,3
72,3.000000,1.000000,3,3,1,2
71,0.000000,0.500000,4,3,1,1
74,0.500000,0.500000,4,3,1,3
79,1.000000,0.500000,4,4,1,2
83,1.500000,0.500000,4,4,1,4
81,2.000000,0.750000,4,4,1,3
79,2.750000,0.125000,6,4,1,2
81,2.875000,0.125000,6,4,1,3
83,3.000000,0.500000,4,4,1,4
78,3.500000,0.500000,4,4,1,1
81,0.000000,2.000000,2,4,1,3
79,2.000000,1.750000,3,4,1,2
78,3.750000,0.125000,6,4,1,1
79,3.875000,0.125000,6,4,1,2
78,0.000000,1.000000,3,4,1,1
69,2.500000,0.500000,4,2,4,1
69,3.000000,0.500000,4,2,4,1
74,3.500000,0.500000,4,2,4,4
74,0.000000,0.500000,4,2,4,4
73,0.500000,0.500000,4,2,4,3
73,1.000000,1.000000,3,2,4,3
67,2.750000,0.250000,5,2,1,3
67,3.000000,0.750000,4,2,1,3
66,3.750000,0.250000,5,2,1,2
69,0.000000,1.000000,3,2,1,4
69,1.000000,1.000000,3,2,1,4
69,2.750000,0.250000,5,3,1,0
69,3.000000,0.750000,4,3,1,0
74,3.750000,0.250000,5,3,1,3
73,0.000000,1.000000,3,3,1,2
73,1.000000,1.000000,3,3,1,2
69,3.000000,0.500000,4,1,1,1
79,3.750000,0.250000,5,4,1,2
79,0.000000,2.000000,2,4,1,2
79,2.000000,0.250000,5,4,1,1
81,2.250000,0.250000,5,4,1,3
82,2.500000,0.250000,5,4,1,3
83,2.750000,0.250000,5,4,1,4
81,3.000000,0.250000,5,4,1,3
79,3.250000,0.250000,5,4,1,2
78,3.500000,0.250000,5,4,1,1
76,3.750000,0.250000,5,4,1,0
74,0.000000,0.250000,5,3,1,3
73,0.250000,0.250000,5,3,1,2
76,0.500000,0.250000,5,3,1,4
74,0.750000,0.250000,5,3,1,3
72,1.000000,0.250000,5,3,1,2
