pitch,start,duration,beat_type,string,position,finger
68,0.750000,0.250000,5,2,3,1
78,1.000000,0.250000,5,3,3,3
76,1.250000,0.250000,5,4,3,0
78,1.500000,0.250000,5,3,3,3
68,1.750000,0.250000,5,2,3,1
78,2.000000,0.250000,5,3,3,3
76,2.250000,0.250000,5,4,3,0
78,2.500000,0.250000,5,3,3,3
68,2.750000,0.250000,5,2,3,1
76,0.000000,0.250000,5,3,3,2
76,0.250000,0.250000,5,4,3,0
76,0.500000,0.250000,5,3,3,2
68,0.750000,0.250000,5,2,3,1
76,1.000000,0.250000,5,3,3,2
76,1.250000,0.250000,5,4,3,0
76,1.500000,0.250000,5,3,3,2
68,1.750000,0.250000,5,2,3,1
76,2.000000,0.250000,5,3,3,2
76,2.250000,0.250000,5,4,3,0
76,2.500000,0.250000,5,3,3,2
68,2.750000,0.250000,5,2,3,1
76,0.000000,0.250000,5,3,2,3
76,0.250000,0.250000,5,4,2,0
76,0.500000,0.250000,5,3,2,3
66,0.750000,0.250000,5,2,2,1
76,1.000000,0.250000,5,3,2,3
76,1.250000,0.250000,5,4,2,0
76,1.500000,0.250000,5,3,2,3
66,1.750000,0.250000,5,2,2,1
76,2.000000,0.250000,5,3,2,3
76,2.250000,0.250000,5,4,2,0
76,2.500000,0.250000,5,3,2,3
66,2.750000,0.250000,5,2,2,1
75,0.000000,0.250000,5,3,2,2
76,0.250000,0.250000,5,4,2,0
75,0.500000,0.250000,5,3,2,2
66,0.750000,0.250000,5,2,2,1
75,1.000000,0.250000,5,3,2,2
76,1.250000,0.250000,5,4,2,0
75,1.500000,0.250000,5,3,2,2
66,1.750000,0.250000,5,2,2,1
75,2.000000,0.250000,5,3,2,2
76,2.250000,0.250000,5,4,2,0
75,2.500000,0.250000,5,3,2,2
66,2.750000,0.250000,5,2,2,1
64,0.000000,0.250000,5,2,1,1
66,0.250000,0.250000,5,2,1,2
64,0.500000,0.250000,5,2,1,1
66,0.750000,0.250000,5,2,1,2
68,1.000000,0.250000,5,2,1,3
71,1.250000,0.250000,5,3,1,1
64,1.500000,0.250000,5,2,1,1
66,1.750000,0.250000,5,2,1,2
68,2.000000,0.250000,5,2,1,3
71,2.250000,0.250000,5,3,1,1
64,2.500000,0.250000,5,2,1,1
66,2.750000,0.250000,5,2,1,2
68,0.000000,0.250000,5,2,1,3
69,0.250000,0.250000,5,2,1,4
68,0.500000,0.250000,5,2,1,3
69,0.750000,0.250000,5,3,1,0
71,1.000000,0.250000,5,3,1,1
76,1.250000,0.250000,5,3,1,4
68,1.500000,0.250000,5,2,1,3
69,1.750000,0.250000,5,3,1,0
71,2.000000,0.250000,5,3,1,1
76,2.250000,0.250000,5,3,1,4
68,2.500000,0.250000,5,2,1,3
69,2.750000,0.250000,5,3,1,0
71,0.000000,0.250000,5,3,1,1
73,0.250000,0.250000,5,3,1,2
71,0.500000,0.250000,5,3,1,1
73,0.750000,0.250000,5,3,1,2
74,1.000000,0.250000,5,3,1,3
80,1.250000,0.250000,5,4,1,2
71,1.500000,0.250000,5,3,1,1
73,1.750000,0.250000,5,3,1,2
74,2.000000,0.250000,5,3,1,3
80,2.250000,0.250000,5,4,1,2
71,2.500000,0.250000,5,3,1,1
73,2.750000,0.250000,5,3,1,2
74,0.000000,0.250000,5,3,1,3
83,0.250000,0.250000,5,4,1,4
80,0.500000,0.250000,5,4,1,2
76,0.750000,0.250000,5,4,1,0
74,1.000000,0.250000,5,3,1,3
71,1.250000,0.250000,5,3,1,1
68,1.500000,0.250000,5,2,1,3
64,1.750000,0.250000,5,2,1,1
62,2.000000,0.250000,5,1,1,4
61,2.250000,0.250000,5,1,1,3
62,2.500000,0.250000,5,1,1,4
59,2.750000,0.250000,5,1,1,2
61,0.000000,0.250000,5,1,3,1
63,0.250000,0.250000,5,1,3,2
61,0.500000,0.250000,5,1,3,1
63,0.750000,0.250000,5,1,3,2
65,1.000000,0.250000,5,1,3,3
68,1.250000,0.250000,5,2,3,1
61,1.500000,0.250000,5,1,3,1
63,1.750000,0.250000,5,1,3,2
65,2.000000,0.250000,5,1,3,3
68,2.250000,0.250000,5,2,3,1
61,2.500000,0.250000,5,1,3,1
63,2.750000,0.250000,5,1,3,2
65,0.000000,0.250000,5,2,1,1
66,0.250000,0.250000,5,2,1,2
65,0.500000,0.250000,5,2,1,1
66,0.750000,0.250000,5,2,1,2
68,1.000000,0.250000,5,2,1,3
73,1.250000,0.250000,5,3,1,2
65,1.500000,0.250000,5,2,1,1
66,1.750000,0.250000,5,2,1,2
68,2.000000,0.250000,5,2,1,3
73,2.250000,0.250000,5,3,1,2
65,2.500000,0.250000,5,2,1,1
66,2.750000,0.250000,5,2,1,2
68,0.000000,0.250000,5,2,1,3
69,0.250000,0.250000,5,2,1,4
68,0.500000,0.250000,5,2,1,3
69,0.750000,0.250000,5,3,1,0
71,1.000000,0.250000,5,3,1,1
77,1.250000,0.250000,5,3,1,4
68,1.500000,0.250000,5,2,1,3
69,1.750000,0.250000,5,3,1,0
71,2.000000,0.250000,5,3,1,1
77,2.250000,0.250000,5,3,1,4
68,2.500000,0.250000,5,2,1,3
69,2.750000,0.250000,5,3,1,0
71,0.000000,0.250000,5,3,1,1
80,0.250000,0.250000,5,4,1,2
77,0.500000,0.250000,5,3,1,4
73,0.750000,0.250000,5,3,1,2
83,1.000000,0.250000,5,4,1,4
80,1.250000,0.250000,5,4,1,2
81,1.500000,0.250000,5,4,1,3
78,1.750000,0.250000,5,4,1,1
77,2.000000,0.250000,5,4,1,1
80,2.250000,0.250000,5,4,1,2
73,2.500000,0.250000,5,3,1,2
71,2.750000,0.250000,5,3,1,1
69,0.000000,0.250000,5,3,1,0
73,0.250000,0.250000,5,3,1,2
69,0.500000,0.250000,5,3,1,0
66,0.750000,0.250000,5,2,2,1
78,1.000000,0.250000,5,4,1,1
75,1.250000,0.250000,5,3,1,3
76,1.500000,0.250000,5,3,1,4
73,1.750000,0.250000,5,3,1,2
71,2.000000,0.250000,5,3,1,1
75,2.250000,0.250000,5,3,1,3
68,2.500000,0.250000,5,2,1,3
66,2.750000,0.250000,5,2,1,2
64,0.000000,0.250000,5,2,1,1
68,0.250000,0.250000,5,2,1,3
64,0.500000,0.250000,5,2,1,1
61,0.750000,0.250000,5,1,1,3
64,1.000000,0.250000,5,2,1,1
68,1.250000,0.250000,5,2,1,3
73,1.500000,0.250000,5,3,1,2
68,1.750000,0.250000,5,2,1,3
76,2.000000,0.250000,5,3,1,4
73,2.250000,0.250000,5,3,1,2
80,2.500000,0.250000,5,4,1,2
73,2.750000,0.250000,5,3,1,2
72,0.000000,0.250000,5,3,1,1
75,0.250000,0.250000,5,3,1,3
72,0.500000,0.250000,5,3,1,1
68,0.750000,0.250000,5,2,1,3
80,1.000000,0.250000,5,4,1,2
78,1.250000,0.250000,5,4,1,1
80,1.500000,0.250000,5,4,1,2
77,1.750000,0.250000,5,4,1,1
80,2.000000,0.250000,5,4,1,2
75,2.250000,0.250000,5,3,1,3
76,2.500000,0.250000,5,3,1,4
73,2.750000,0.250000,5,3,1,2
72,0.000000,0.250000,5,3,1,1
75,0.250000,0.250000,5,3,1,3
72,0.500000,0.250000,5,3,1,1
68,0.750000,0.250000,5,2,1,3
78,1.000000,0.250000,5,4,1,2
77,1.250000,0.250000,5,4,1,1
78,1.500000,0.250000,5,4,1,2
77,1.750000,0.250000,5,4,1,1
78,2.000000,0.250000,5,4,1,1
75,2.250000,0.250000,5,3,1,3
76,2.500000,0.250000,5,3,1,4
73,2.750000,0.250000,5,3,1,2
72,0.000000,0.250000,5,3,1,1
75,0.250000,0.250000,5,3,1,3
72,0.500000,0.250000,5,3,1,1
68,0.750000,0.250000,5,2,1,3
69,1.000000,0.250000,5,2,3,2
68,1.250000,0.250000,5,2,3,1
69,1.500000,0.250000,5,2,3,2
68,1.750000,0.250000,5,2,3,1
69,2.000000,0.250000,5,2,3,2
63,2.250000,0.250000,5,1,2,3
64,2.500000,0.250000,5,1,2,4
61,2.750000,0.250000,5,1,2,2
60,0.000000,0.250000,5,1,1,2
66,0.250000,0.250000,5,2,1,1
61,0.500000,0.250000,5,1,1,3
66,0.750000,0.250000,5,2,1,1
63,1.000000,0.250000,5,1,1,4
66,1.250000,0.250000,5,2,1,1
61,1.500000,0.250000,5,1,1,3
66,1.750000,0.250000,5,2,1,1
60,2.000000,0.250000,5,1,1,2
66,2.250000,0.250000,5,2,1,1
63,2.500000,0.250000,5,1,1,4
66,2.750000,0.250000,5,2,1,1
56,0.000000,0.250000,5,1,1,1
66,0.250000,0.250000,5,2,1,3
75,0.500000,0.250000,5,3,1,4
66,0.750000,0.250000,5,2,1,3
72,1.000000,0.250000,5,3,1,2
66,1.250000,0.250000,5,2,1,3
75,1.500000,0.250000,5,3,1,4
66,1.750000,0.250000,5,2,1,3
72,2.000000,0.250000,5,3,1,2
66,2.250000,0.250000,5,2,1,3
75,2.500000,0.250000,5,3,1,4
66,2.750000,0.250000,5,2,1,3
56,0.000000,0.250000,5,1,1,1
64,0.250000,0.250000,5,2,1,1
73,0.500000,0.250000,5,3,1,2
64,0.750000,0.250000,5,2,1,1
76,1.000000,0.250000,5,3,1,4
64,1.250000,0.250000,5,2,1,1
73,1.500000,0.250000,5,3,1,2
64,1.750000,0.250000,5,2,1,1
76,2.000000,0.250000,5,3,1,4
64,2.250000,0.250000,5,2,1,1
73,2.500000,0.250000,5,3,1,2
64,2.750000,0.250000,5,2,1,1
56,0.000000,0.250000,5,1,1,1
66,0.250000,0.250000,5,2,1,3
75,0.500000,0.250000,5,3,1,4
66,0.750000,0.250000,5,2,1,3
72,1.000000,0.250000,5,3,1,2
66,1.250000,0.250000,5,2,1,3
75,1.500000,0.250000,5,3,1,4
66,1.750000,0.250000,5,2,1,3
72,2.000000,0.250000,5,3,1,2
66,2.250000,0.250000,5,2,1,3
75,2.500000,0.250000,5,3,1,4
66,2.750000,0.250000,5,2,1,3
56,0.000000,0.250000,5,1,1,1
64,0.250000,0.250000,5,2,1,1
73,0.500000,0.250000,5,3,1,2
64,0.750000,0.250000,5,2,1,1
76,1.000000,0.250000,5,3,1,4
64,1.250000,0.250000,5,2,1,1
73,1.500000,0.250000,5,3,1,2
64,1.750000,0.250000,5,2,1,1
76,2.000000,0.250000,5,3,1,4
64,2.250000,0.250000,5,2,1,1
73,2.500000,0.250000,5,3,1,2
64,2.750000,0.250000,5,2,1,1
56,0.000000,0.250000,5,1,1,1
66,0.250000,0.250000,5,2,1,3
73,0.500000,0.250000,5,3,1,2
65,0.750000,0.250000,5,2,1,3
76,1.000000,0.250000,5,3,1,4
65,1.250000,0.250000,5,2,1,3
73,1.500000,0.250000,5,3,1,2
65,1.750000,0.250000,5,2,1,3
76,2.000000,0.250000,5,3,1,4
65,2.250000,0.250000,5,2,1,3
73,2.500000,0.250000,5,3,1,2
65,2.750000,0.250000,5,2,1,3
56,0.000000,0.250000,5,1,1,1
66,0.250000,0.250000,5,2,1,3
73,0.500000,0.250000,5,3,1,2
65,0.750000,0.250000,5,2,1,3
76,1.000000,0.250000,5,3,1,4
65,1.250000,0.250000,5,2,1,3
73,1.500000,0.250000,5,3,1,2
65,1.750000,0.250000,5,2,1,3
76,2.000000,0.250000,5,3,1,4
65,2.250000,0.250000,5,2,1,3
73,2.500000,0.250000,5,3,1,2
65,2.750000,0.250000,5,2,1,3
56,0.000000,0.250000,5,1,1,1
68,0.250000,0.250000,5,2,1,3
73,0.500000,0.250000,5,3,1,2
68,0.750000,0.250000,5,2,1,3
75,1.000000,0.250000,5,3,1,4
68,1.250000,0.250000,5,2,1,3
73,1.500000,0.250000,5,3,1,2
68,1.750000,0.250000,5,2,1,3
75,2.000000,0.250000,5,3,1,4
68,2.250000,0.250000,5,2,1,3
73,2.500000,0.250000,5,3,1,2
68,2.750000,0.250000,5,2,1,3
56,0.000000,0.250000,5,1,1,1
66,0.250000,0.250000,5,2,1,3
72,0.500000,0.250000,5,3,1,2
66,0.750000,0.250000,5,2,1,3
75,1.000000,0.250000,5,3,1,4
66,1.250000,0.250000,5,2,1,3
72,1.500000,0.250000,5,3,1,2
66,1.750000,0.250000,5,2,1,3
75,2.000000,0.250000,5,3,1,4
66,2.250000,0.250000,5,2,1,3
72,2.500000,0.250000,5,3,1,2
66,2.750000,0.250000,5,2,1,3
61,0.000000,0.250000,5,1,1,4
73,0.250000,0.250000,5,3,1,2
71,0.500000,0.250000,5,3,1,1
69,0.750000,0.250000,5,2,1,0
68,1.000000,0.250000,5,3,1,3
73,1.250000,0.250000,5,2,1,2
68,1.500000,0.250000,5,2,1,3
66,1.750000,0.250000,5,2,1,2
64,2.000000,0.250000,5,2,1,1
68,2.250000,0.250000,5,2,1,3
64,2.500000,0.250000,5,1,1,1
63,2.750000,0.250000,5,1,1,4
61,0.000000,0.250000,5,3,1,3
73,0.250000,0.250000,5,2,1,2
68,0.500000,0.250000,5,2,1,3
66,0.750000,0.250000,5,2,1,2
64,1.000000,0.250000,5,2,1,1
68,1.250000,0.250000,5,2,1,3
64,1.500000,0.250000,5,1,1,1
63,1.750000,0.250000,5,1,1,4
61,2.000000,0.250000,5,2,1,3
64,2.250000,0.250000,5,1,1,1
61,2.500000,0.250000,5,1,3,3
59,2.750000,0.250000,5,1,1,2
58,0.000000,0.250000,5,2,1,1
66,0.250000,0.250000,5,2,1,2
73,0.500000,0.250000,5,3,1,2
66,0.750000,0.250000,5,2,1,2
76,1.000000,0.250000,5,3,1,4
66,1.250000,0.250000,5,2,1,2
73,1.500000,0.250000,5,3,1,2
66,1.750000,0.250000,5,2,1,2
76,2.000000,0.250000,5,3,1,4
66,2.250000,0.250000,5,2,1,2
73,2.500000,0.250000,5,3,1,2
66,2.750000,0.250000,5,2,1,2
58,0.000000,0.250000,5,2,1,1
66,0.250000,0.250000,5,2,1,2
76,0.500000,0.250000,5,3,1,4
66,0.750000,0.250000,5,2,1,2
73,1.000000,0.250000,5,3,1,2
66,1.250000,0.250000,5,2,1,2
76,1.500000,0.250000,5,3,1,4
66,1.750000,0.250000,5,2,1,2
73,2.000000,0.250000,5,3,1,2
66,2.250000,0.250000,5,2,1,2
76,2.500000,0.250000,5,3,1,4
66,2.750000,0.250000,5,2,1,2
59,0.000000,0.250000,5,1,1,2
83,0.250000,0.250000,5,4,1,4
82,0.500000,0.250000,5,4,1,3
80,0.750000,0.250000,5,4,1,2
78,1.000000,0.250000,5,4,1,1
83,1.250000,0.250000,5,4,1,4
78,1.500000,0.250000,5,4,1,1
76,1.750000,0.250000,5,4,1,0
75,2.000000,0.250000,5,3,1,3
78,2.250000,0.250000,5,4,1,1
75,2.500000,0.250000,5,3,1,3
73,2.750000,0.250000,5,3,1,2
71,0.000000,0.250000,5,3,1,1
83,0.250000,0.250000,5,4,1,4
78,0.500000,0.250000,5,4,1,1
76,0.750000,0.250000,5,4,1,0
75,1.000000,0.250000,5,3,1,3
78,1.250000,0.250000,5,4,1,1
75,1.500000,0.250000,5,3,1,3
73,1.750000,0.250000,5,3,1,2
71,2.000000,0.250000,5,3,1,1
75,2.250000,0.250000,5,3,1,3
71,2.500000,0.250000,5,3,1,1
69,2.750000,0.250000,5,3,1,0
68,0.000000,0.250000,5,2,1,4
74,0.250000,0.250000,5,3,1,3
76,0.500000,0.250000,5,4,1,0
74,0.750000,0.250000,5,3,1,3
80,1.000000,0.250000,5,4,1,2
74,1.250000,0.250000,5,3,1,3
83,1.500000,0.250000,5,4,1,4
74,1.750000,0.250000,5,3,1,3
80,2.000000,0.250000,5,4,1,2
74,2.250000,0.250000,5,3,1,3
76,2.500000,0.250000,5,4,1,0
74,2.750000,0.250000,5,3,1,3
68,0.000000,0.250000,5,2,1,4
74,0.250000,0.250000,5,3,1,3
76,0.500000,0.250000,5,4,1,0
74,0.750000,0.250000,5,3,1,3
68,1.000000,0.250000,5,2,1,4
74,1.250000,0.250000,5,3,1,3
66,1.500000,0.250000,5,2,1,2
74,1.750000,0.250000,5,3,1,3
68,2.000000,0.250000,5,2,1,4
74,2.250000,0.250000,5,3,1,3
64,2.500000,0.250000,5,2,1,1
74,2.750000,0.250000,5,3,1,3
73,0.000000,0.250000,5,3,1,2
76,0.250000,0.250000,5,4,1,0
81,0.500000,0.250000,5,4,1,3
80,0.750000,0.250000,5,4,1,2
81,1.000000,0.250000,5,4,1,3
76,1.250000,0.250000,5,4,1,0
74,1.500000,0.250000,5,3,1,3
76,1.750000,0.250000,5,4,1,0
73,2.000000,0.250000,5,3,1,2
76,2.250000,0.250000,5,4,1,0
71,2.500000,0.250000,5,3,1,1
